,1.0-20.0,4.0-14.0,4.0-40.0
2019-12-03 13:30:00.000,1.3699636177e-09,5.6737856355e-10,6.40814597902e-10
2019-12-03 13:45:00.000,2.94657411399e-09,4.9189306441e-10,6.68982220138e-10
2019-12-03 14:00:00.000,3.04395979228e-09,4.27001302363e-10,6.28158594731e-10
2019-12-03 14:15:00.000,1.21489759295e-09,3.92641903757e-10,4.41618282243e-10
2019-12-03 14:30:00.000,1.17061928492e-09,3.83963840004e-10,4.29876087613e-10
2019-12-03 14:45:00.000,1.44040731472e-09,4.68205741508e-10,5.07390917614e-10
2019-12-03 15:00:00.000,1.82704345192e-09,4.91475843374e-10,5.53151533825e-10
2019-12-03 15:15:00.000,1.6508321112e-09,4.4686226785e-10,5.34835263417e-10
2019-12-03 15:30:00.000,1.43800912159e-09,5.61425945197e-10,6.44397156742e-10
2019-12-03 15:45:00.000,1.44914097898e-09,6.52955089533e-10,7.58148360955e-10
2019-12-03 16:00:00.000,2.41635481954e-09,6.99594894374e-10,8.41990586086e-10
2019-12-03 16:15:00.000,2.11822409237e-09,7.1916421065e-10,8.73680253399e-10
2019-12-03 16:30:00.000,1.46020251737e-09,7.91500612581e-10,9.01195029201e-10
2019-12-03 16:45:00.000,1.41415142881e-09,7.42793143334e-10,8.41163618841e-10
2019-12-03 17:00:00.000,1.36852590445e-09,6.18318724069e-10,7.44056069166e-10
2019-12-03 17:15:00.000,1.36667239481e-09,6.74692743385e-10,7.86660476038e-10
2019-12-03 17:30:00.000,1.41052187805e-09,7.72496475833e-10,8.64342387716e-10
2019-12-03 17:45:00.000,1.41115772821e-09,7.60158642685e-10,8.40676399321e-10
2019-12-03 18:00:00.000,1.38897007337e-09,6.98425323287e-10,7.81754240161e-10
2019-12-03 18:15:00.000,1.39124245412e-09,6.90863380134e-10,7.72814402158e-10
2019-12-03 18:30:00.000,1.38236430808e-09,6.7510519101e-10,7.63458853872e-10
2019-12-03 18:45:00.000,1.39047993485e-09,7.11922465364e-10,8.2152922938e-10
2019-12-03 19:00:00.000,1.4447397859e-09,7.69280018052e-10,8.88177251333e-10
2019-12-03 19:15:00.000,1.39141208478e-09,7.30118334571e-10,8.40615362224e-10
2019-12-03 19:30:00.000,6.46862442161e-09,5.93980689508e-10,6.79178505767e-10
2019-12-03 19:45:00.000,6.5221473865e-09,4.67657858201e-10,5.67684642293e-10
2019-12-03 20:00:00.000,1.34769156767e-09,4.33684964211e-10,5.35487709808e-10
2019-12-03 20:15:00.000,1.14089759031e-09,3.74382683848e-10,4.36198107495e-10
2019-12-03 20:30:00.000,1.09139775249e-09,3.45609420954e-10,4.1333904107e-10
