,0.1-1.0,2.0-4.0,4.0-14.0,4.0-8.0,8.0-14.0
2020-05-10 18:30:04.660,3.72422928425e-07,1.42610133444e-10,5.02813904445e-11,4.39602626742e-11,2.41849166164e-11
2020-05-10 18:45:04.660,3.8573551687e-07,1.39103794293e-10,5.2063678333e-11,4.5543372442e-11,2.49249236935e-11
2020-05-10 19:00:04.660,3.75539123984e-07,1.42018890099e-10,6.08130346621e-11,5.24810381491e-11,3.03699603227e-11
2020-05-10 19:15:04.660,3.49928528237e-07,1.42957486317e-10,5.45943225142e-11,4.5239756174e-11,3.03533417902e-11
2020-05-10 19:30:04.660,3.71617595465e-07,1.41655098352e-10,5.34781841199e-11,4.49667808875e-11,2.87645649533e-11
2020-05-10 19:45:04.660,3.6493305675e-07,1.42046889689e-10,5.11828405173e-11,4.41287258726e-11,2.57336360024e-11
2020-05-10 20:00:04.660,3.83600877223e-07,1.38086742578e-10,4.90239239641e-11,4.26629127402e-11,2.39682241092e-11
2020-05-10 20:15:04.660,3.7576266933e-07,1.37673132132e-10,4.73943960332e-11,4.17666991164e-11,2.22194863779e-11
2020-05-10 20:30:04.660,3.81969990763e-07,1.35628479183e-10,4.71782628649e-11,4.23410807346e-11,2.05124136289e-11
2020-05-10 20:45:04.660,3.71665391664e-07,1.34634188704e-10,4.53600025753e-11,4.07240550807e-11,1.9694387474e-11
2020-05-10 21:00:04.660,3.67079046406e-07,1.35884662018e-10,4.0231825295e-11,3.59393548638e-11,1.79014020538e-11
2020-05-10 21:15:04.660,3.74323717393e-07,1.33895035245e-10,4.0236968545e-11,3.56938417602e-11,1.83810969952e-11
2020-05-10 21:30:04.660,3.58629376627e-07,1.34574282126e-10,4.1236764504e-11,3.65494060313e-11,1.88972831971e-11
2020-05-10 21:45:04.660,3.81376906027e-07,1.31316457552e-10,4.09597289062e-11,3.61317581e-11,1.91192801521e-11
2020-05-10 22:00:04.660,4.04551991972e-07,1.30902810874e-10,3.99328193378e-11,3.51222015685e-11,1.88284209476e-11
2020-05-10 22:15:04.660,4.11787612527e-07,1.31198296248e-10,3.8526273095e-11,3.33308686578e-11,1.91530106554e-11
2020-05-10 22:30:04.660,4.06492911389e-07,1.28076244488e-10,4.4241379293e-11,3.37542239028e-11,2.84897343787e-11
2020-05-10 22:45:04.660,3.73963420016e-07,1.28219738126e-10,4.02608301641e-11,3.38218257436e-11,2.1717614177e-11
2020-05-10 23:00:04.660,3.99516192718e-07,1.3019538951e-10,3.74705044573e-11,3.35574404368e-11,1.6493039611e-11
2020-05-10 23:15:04.660,3.96617256223e-07,1.32007393741e-10,3.7552748305e-11,3.38276089504e-11,1.61188459117e-11
2020-05-11 00:00:01.810,3.78782803548e-07,1.52194331985e-10,3.64663209298e-11,3.32565437123e-11,1.47710331627e-11
2020-05-11 00:15:01.810,3.92935314591e-07,1.35267903204e-10,3.52509243747e-11,3.2599001921e-11,1.32391022758e-11
2020-05-11 00:30:01.810,3.97418056485e-07,1.32928161575e-10,4.01211289401e-11,3.27847829671e-11,2.30080769107e-11
2020-05-11 00:45:01.810,3.9891709337e-07,1.32471041687e-10,3.95673156849e-11,3.23519079077e-11,2.26617930341e-11
2020-05-11 01:00:01.810,3.8910657925e-07,1.34588688996e-10,3.43065712659e-11,3.16845365636e-11,1.2983329985e-11
2020-05-11 01:15:01.810,4.01152100183e-07,1.33692792202e-10,3.43002489182e-11,3.17160775367e-11,1.28918961846e-11
2020-05-11 01:30:01.810,3.8556294486e-07,1.34034069769e-10,3.44334006408e-11,3.16217174556e-11,1.34784190137e-11
2020-05-11 01:45:01.810,3.5730151767e-07,1.3272832919e-10,3.33580902239e-11,3.05824070955e-11,1.31599235822e-11
2020-05-11 02:00:01.810,3.75053746554e-07,1.36262629867e-10,3.37119790739e-11,3.066727029e-11,1.38275548431e-11
2020-05-11 02:15:01.810,3.91864069069e-07,1.3211180067e-10,3.41589739285e-11,3.09281905655e-11,1.43327049778e-11
2020-05-11 02:30:01.810,3.76083831763e-07,1.33457227071e-10,3.36851126017e-11,3.03841044516e-11,1.43916313557e-11
2020-05-11 02:45:01.810,3.83383334154e-07,1.34211002835e-10,3.40426398446e-11,3.0656992778e-11,1.4657293049e-11
2020-05-11 03:00:01.810,3.98597475013e-07,1.33564800357e-10,3.35778638398e-11,3.01031289205e-11,1.4729420938e-11
2020-05-11 03:15:01.810,3.94577763205e-07,1.34786514871e-10,3.29855639866e-11,3.00093497252e-11,1.35205017837e-11
2020-05-11 03:30:01.810,3.96322244696e-07,1.33898395702e-10,3.28545550596e-11,3.00860695471e-11,1.30299875958e-11
2020-05-11 03:45:01.810,3.82796815958e-07,1.32668260544e-10,3.59770906845e-11,3.14275064553e-11,1.72810214887e-11
2020-05-11 04:00:01.810,4.0007430086e-07,1.34379995123e-10,3.88249267082e-11,3.31230880293e-11,2.00171576753e-11
2020-05-11 04:15:01.810,4.04184052481e-07,1.41491994665e-10,3.88746821495e-11,3.40623098032e-11,1.85817604499e-11
2020-05-11 04:30:01.810,4.15351554564e-07,1.45535845703e-10,4.39872386952e-11,3.55333630017e-11,2.57767942988e-11
2020-05-11 04:45:01.810,4.19941848931e-07,1.50329948781e-10,4.4228901451e-11,3.68441295996e-11,2.43132816941e-11
2020-05-11 05:00:01.810,3.89014813166e-07,1.60643216437e-10,4.34929614879e-11,3.78872257455e-11,2.11618792168e-11
2020-05-11 05:15:01.810,3.90775402301e-07,1.63706789082e-10,4.69977403984e-11,3.98534174514e-11,2.46805313293e-11
2020-05-11 05:30:01.810,4.28404442825e-07,1.61419827428e-10,5.29651576585e-11,4.58659420273e-11,2.62797477264e-11
2020-05-11 05:45:01.810,4.25311374072e-07,1.69413552465e-10,6.99545279997e-11,5.61870695352e-11,4.13610602078e-11
2020-05-11 06:00:01.810,4.18953185555e-07,1.83194546046e-10,1.0487319446e-10,9.3036400563e-11,4.81137751406e-11
2020-05-11 06:15:01.810,4.35412807819e-07,1.91537972609e-10,1.57197014339e-10,1.50843775905e-10,4.38310807164e-11
2020-05-11 06:30:01.810,4.41144960479e-07,2.10319000992e-10,2.22984269261e-10,2.09974317639e-10,7.45161521669e-11
2020-05-11 06:45:01.810,4.46784021596e-07,2.4014122366e-10,2.43758354648e-10,2.3216321805e-10,7.37605824393e-11
2020-05-11 07:00:01.810,4.39571241954e-07,3.10136664012e-10,2.55913721618e-10,2.4704130653e-10,6.630996694e-11
2020-05-11 07:15:01.810,4.3618184064e-07,3.2465840289e-10,2.58307821501e-10,2.51179253991e-10,5.98243451618e-11
2020-05-11 07:30:01.810,4.26468476522e-07,3.17205911085e-10,2.59252019462e-10,2.51402696364e-10,6.28714435887e-11
2020-05-11 07:45:01.810,4.33382505863e-07,3.14901853719e-10,2.54611758742e-10,2.47629198529e-10,5.87893476803e-11
2020-05-11 08:00:01.810,4.36944267026e-07,3.07640686167e-10,2.42391412725e-10,2.36287211057e-10,5.36297545907e-11
2020-05-11 08:15:01.810,3.86611605637e-07,3.0838898589e-10,2.1269920379e-10,2.06203039287e-10,5.17032026316e-11
2020-05-11 08:30:01.810,4.02191650565e-07,3.0882576325e-10,1.63088252148e-10,1.55225462603e-10,4.96395144433e-11
2020-05-11 08:45:01.810,4.48540884903e-07,2.47994497362e-10,1.21963821746e-10,1.08112263884e-10,5.60832509028e-11
2020-05-11 09:00:01.810,4.43383898631e-07,2.19131833194e-10,1.03377799522e-10,8.85904155683e-11,5.29323006998e-11
2020-05-11 09:15:01.810,3.80635402146e-07,2.77226029735e-10,1.52528963886e-10,1.39134618948e-10,6.21606095979e-11
2020-05-11 09:30:01.810,4.33984639312e-07,3.3453270361e-10,2.56608444805e-10,2.43440310063e-10,8.06571369723e-11
2020-05-11 09:45:01.810,4.29088830961e-07,3.29844156152e-10,2.95903508582e-10,2.87236599703e-10,7.04696692389e-11
2020-05-11 10:00:01.810,3.79608118148e-07,3.19634574622e-10,2.86681898649e-10,2.70496686274e-10,9.45045802933e-11
2020-05-11 10:15:01.810,3.76847267948e-07,3.23986623069e-10,2.51301533108e-10,2.35441742929e-10,8.72353565751e-11
2020-05-11 10:30:01.810,3.94934140423e-07,3.19787730892e-10,1.84953255279e-10,1.74587280148e-10,6.04901325718e-11
2020-05-11 10:45:01.810,3.97528921709e-07,3.13548205072e-10,1.76761878706e-10,1.67772342192e-10,5.51962923441e-11
2020-05-11 11:00:01.810,3.60118070678e-07,3.32450504481e-10,1.73476313962e-10,1.66582601674e-10,4.79174038052e-11
2020-05-11 11:15:01.810,3.7133782752e-07,3.38843816325e-10,2.0699997969e-10,2.00623071254e-10,5.04797842957e-11
2020-05-11 11:30:01.810,3.64038628517e-07,3.37807772909e-10,2.21255833985e-10,2.14628494238e-10,5.32372637988e-11
2020-05-11 11:45:01.810,3.77069992738e-07,2.63725019217e-10,1.92769473601e-10,1.85283862667e-10,5.27540406959e-11
2020-05-11 12:00:01.810,3.85197034818e-07,2.2630114778e-10,1.78658014374e-10,1.72201685928e-10,4.71730544717e-11
2020-05-11 12:15:01.810,3.69230999165e-07,2.44575849629e-10,2.04055935429e-10,1.94537456964e-10,6.11513268036e-11
2020-05-11 12:30:01.810,3.33557478489e-07,3.03013409372e-10,2.34764404521e-10,2.25347162228e-10,6.52590835637e-11
2020-05-11 12:45:01.810,3.43155217781e-07,3.23548952388e-10,2.10351744405e-10,2.02217804249e-10,5.74031988815e-11
2020-05-11 13:00:01.810,3.64154928362e-07,3.25565962006e-10,2.02714068829e-10,1.94501793875e-10,5.66581390194e-11
2020-05-11 13:15:01.810,3.42814207094e-07,3.17945106383e-10,2.43805169644e-10,2.31818786117e-10,7.48200860022e-11
2020-05-11 13:30:01.810,3.39074433029e-07,3.0744667382e-10,2.3764443256e-10,2.16773751223e-10,9.65193483909e-11
2020-05-11 13:45:01.810,3.63453273302e-07,3.18183113875e-10,2.41891437035e-10,2.27007231373e-10,8.29805503886e-11
2020-05-11 14:00:01.810,3.62576739965e-07,3.20048981996e-10,2.44431839431e-10,2.34812665242e-10,6.71565959588e-11
2020-05-11 14:15:01.810,3.25102944064e-07,3.20512378962e-10,2.33556690828e-10,2.24698391811e-10,6.30244144197e-11
2020-05-11 14:30:01.810,3.2664471535e-07,3.18077988136e-10,2.13506602493e-10,2.02894234595e-10,6.58862304204e-11
2020-05-11 14:45:01.810,3.48147938863e-07,2.96408461599e-10,1.95513528098e-10,1.83975677293e-10,6.57057748943e-11
2020-05-11 15:00:01.810,3.21013604608e-07,2.99231344748e-10,2.12112976881e-10,2.05089435537e-10,5.35405425848e-11
2020-05-11 15:15:01.810,3.17512546601e-07,2.35907309176e-10,2.0543184531e-10,1.97988597064e-10,5.41499134132e-11
2020-05-11 15:30:01.810,2.94770388241e-07,2.06956581928e-10,1.96574954798e-10,1.89272656694e-10,5.25175901879e-11
2020-05-11 15:45:01.810,3.07909380194e-07,1.95984091448e-10,1.97873522266e-10,1.86651567629e-10,6.51655483224e-11
2020-05-11 16:00:01.810,3.07707078623e-07,1.97145259046e-10,1.97635755757e-10,1.86915371514e-10,6.36790714728e-11
2020-05-11 16:15:01.810,3.05153807219e-07,1.96187771125e-10,2.33135818206e-10,1.85600523466e-10,1.40708744642e-10
2020-05-11 16:30:01.810,2.81369266517e-07,1.86001139599e-10,2.12500155578e-10,1.37603097809e-10,1.61592932559e-10
2020-05-11 16:45:01.810,2.8123225729e-07,1.73872006038e-10,1.6660249754e-10,7.50191971554e-11,1.48434424816e-10
2020-05-11 17:00:01.810,2.92463988281e-07,1.691432276e-10,1.30821932988e-10,6.42729808697e-11,1.13620045694e-10
2020-05-11 17:15:01.810,2.91229759713e-07,1.67654712244e-10,6.41123947101e-11,4.97469537569e-11,4.01491550185e-11
2020-05-11 17:30:01.810,2.86212078793e-07,1.56375008311e-10,6.16339796106e-11,5.00357055731e-11,3.57780426257e-11
2020-05-11 17:45:01.810,2.87903239715e-07,1.48798956755e-10,6.2552198537e-11,5.19708189485e-11,3.46094842955e-11
2020-05-11 18:00:01.810,2.69837058131e-07,1.50447616438e-10,5.59071331609e-11,4.70024980145e-11,3.00744248793e-11
2020-05-11 18:15:01.810,2.67892674489e-07,1.45475580115e-10,5.21743688211e-11,4.47305639645e-11,2.66461985708e-11
2020-05-11 18:30:01.810,2.70063217189e-07,1.46470773424e-10,4.98465436283e-11,4.13188044197e-11,2.76653569007e-11
2020-05-11 18:45:01.810,2.82023299055e-07,1.44457147113e-10,5.04925376086e-11,4.14099981624e-11,2.86794285464e-11
2020-05-11 19:00:01.810,2.83977025656e-07,1.39046357978e-10,5.09093108992e-11,4.19619680079e-11,2.86125984747e-11
2020-05-11 19:15:01.810,2.8525439973e-07,1.46569415711e-10,5.35225293892e-11,4.58786052873e-11,2.7365714215e-11
2020-05-11 19:30:01.810,2.87476152787e-07,1.50497719859e-10,5.26141722133e-11,4.58001169692e-11,2.56827144982e-11
2020-05-11 19:45:01.810,2.73002370732e-07,1.4192961639e-10,5.05240529838e-11,4.39587018873e-11,2.46616076587e-11
2020-05-11 20:00:01.810,2.53612386046e-07,1.34714745434e-10,4.9411446351e-11,4.28944374513e-11,2.43231388843e-11
2020-05-11 20:15:01.810,2.63970172558e-07,1.30826822998e-10,4.2728182879e-11,3.76180182449e-11,2.00715619023e-11
2020-05-11 20:30:01.810,2.87618079018e-07,1.30835169756e-10,4.61052056171e-11,3.68825989396e-11,2.74969679731e-11
2020-05-11 20:45:01.810,2.63709298652e-07,1.29120451993e-10,4.22362010035e-11,3.34103334028e-11,2.56791034492e-11
2020-05-11 21:00:01.810,2.81141881035e-07,1.25118923443e-10,3.5593128939e-11,3.13954260585e-11,1.6593103376e-11
2020-05-11 21:15:01.810,2.84537953972e-07,1.18754230998e-10,3.25171543524e-11,2.84727079904e-11,1.5565137461e-11
2020-05-11 21:30:01.810,2.83988320431e-07,1.17073889026e-10,2.76709981564e-11,2.45031714662e-11,1.27219545238e-11
2020-05-11 21:45:01.810,2.72315016565e-07,1.22052796415e-10,2.76707247822e-11,2.4639992025e-11,1.24476874682e-11
2020-05-11 22:00:01.810,2.72448514964e-07,1.23224810669e-10,2.55784571058e-11,2.27788529276e-11,1.15002849233e-11
2020-05-11 22:15:01.810,2.7575168461e-07,1.21293674687e-10,2.62161261524e-11,2.17305853687e-11,1.45626631175e-11
2020-05-11 22:30:01.810,2.90673204666e-07,1.17528280683e-10,2.77063749381e-11,2.15169401243e-11,1.7359337803e-11
2020-05-11 22:45:01.810,2.79481740912e-07,1.16820975058e-10,2.47957171825e-11,2.09496752224e-11,1.31711249014e-11
2020-05-11 23:00:01.810,2.94984580483e-07,1.15121973609e-10,2.29305896919e-11,2.01090731964e-11,1.09143372498e-11
2020-05-11 23:15:01.810,2.97508523813e-07,1.11428675605e-10,2.23034490973e-11,1.95269253631e-11,1.0668710695e-11
2020-05-12 00:00:00.810,2.41252679724e-07,1.08632910787e-10,2.09041584016e-11,1.8785518024e-11,9.04842766305e-12
2020-05-12 00:15:00.810,2.54900810916e-07,1.04608498344e-10,2.10130519703e-11,1.84708690868e-11,9.89845201418e-12
2020-05-12 00:30:00.810,2.60264041531e-07,1.02671284081e-10,2.37547880765e-11,1.85444667706e-11,1.47569974738e-11
2020-05-12 00:45:00.810,2.59396166885e-07,1.05473659273e-10,2.14588205017e-11,1.79248776932e-11,1.1700150154e-11
2020-05-12 01:00:00.810,2.59271832072e-07,1.03870806185e-10,2.10867446067e-11,1.7666343745e-11,1.1407936218e-11
2020-05-12 01:15:00.810,2.42485149756e-07,1.02706668043e-10,2.12628509857e-11,1.78159729915e-11,1.14889518353e-11
2020-05-12 01:30:00.810,2.37803581084e-07,1.02610251036e-10,1.91735276418e-11,1.73051637322e-11,8.13141069547e-12
2020-05-12 01:45:00.810,2.36842122165e-07,1.03171976011e-10,1.93011438826e-11,1.74100491399e-11,8.21315744806e-12
2020-05-12 02:00:00.810,2.33538141322e-07,1.01464320684e-10,1.97766884632e-11,1.78364791374e-11,8.42074118852e-12
2020-05-12 02:15:00.810,2.42532672364e-07,1.02817155902e-10,1.99154650185e-11,1.79650140848e-11,8.46970495374e-12
2020-05-12 02:30:00.810,2.4625974489e-07,1.01951396472e-10,2.07008847639e-11,1.8734747614e-11,8.66521944677e-12
2020-05-12 02:45:00.810,2.28002003431e-07,1.01703898703e-10,2.01963834249e-11,1.80771020986e-11,8.86247016123e-12
2020-05-12 03:00:00.810,2.21918376349e-07,1.03212470815e-10,2.04989615714e-11,1.8454960653e-11,8.77567172197e-12
2020-05-12 03:15:00.810,2.23251674673e-07,1.0283577617e-10,2.0789658458e-11,1.8557496884e-11,9.2186869729e-12
2020-05-12 03:30:00.810,2.24725221408e-07,1.04357376969e-10,2.19837932988e-11,1.98212251345e-11,9.34295594275e-12
2020-05-12 03:45:00.810,2.26586700483e-07,1.08592349433e-10,2.6970351752e-11,2.36523064221e-11,1.21530202905e-11
2020-05-12 04:00:00.810,2.45059453382e-07,1.11253153621e-10,3.05548224193e-11,2.59878852281e-11,1.53776743276e-11
2020-05-12 04:15:00.810,2.52779892229e-07,1.16722893269e-10,2.93276668121e-11,2.55318445976e-11,1.42295959557e-11
2020-05-12 04:30:00.810,2.41469335612e-07,1.19402483494e-10,3.37525110981e-11,2.83052237004e-11,1.82447471835e-11
2020-05-12 04:45:00.810,2.16226010611e-07,1.25583111516e-10,3.80069794356e-11,3.10954294091e-11,2.16663458081e-11
2020-05-12 05:00:00.810,2.14345421972e-07,1.31892314136e-10,3.70538839755e-11,3.16567079214e-11,1.90023547862e-11
2020-05-12 05:15:00.810,2.09459908197e-07,1.41775395847e-10,4.16414397062e-11,3.58708933234e-11,2.08988588526e-11
2020-05-12 05:30:00.810,2.03802856572e-07,1.49345664818e-10,4.65131405288e-11,3.97339852899e-11,2.39683120706e-11
2020-05-12 05:45:00.810,2.10656351868e-07,1.69311575485e-10,5.37992785863e-11,4.6963488712e-11,2.60126765038e-11
2020-05-12 06:00:00.810,2.03878526873e-07,1.76924937479e-10,6.2336693887e-11,5.63637363894e-11,2.63616427761e-11
2020-05-12 06:15:00.810,2.06891592966e-07,1.79361741924e-10,1.12660858822e-10,1.06936780883e-10,3.50879360777e-11
2020-05-12 06:30:00.810,2.10882715423e-07,2.10418428916e-10,1.81696456683e-10,1.74352445848e-10,5.0593771359e-11
2020-05-12 06:45:00.810,2.05133954824e-07,2.3731242451e-10,2.01798731074e-10,1.93207737407e-10,5.76850344363e-11
2020-05-12 07:00:00.810,2.09870661802e-07,2.89609176276e-10,2.21086398511e-10,2.13108037126e-10,5.8294269585e-11
2020-05-12 07:15:00.810,2.06359966172e-07,2.86891429533e-10,2.17219477486e-10,2.09925874918e-10,5.52246139592e-11
2020-05-12 07:30:00.810,1.98419724557e-07,3.02549894643e-10,2.17499835893e-10,2.10372505803e-10,5.46721165615e-11
2020-05-12 07:45:00.810,2.04501667049e-07,3.13080808227e-10,2.13937002539e-10,2.06741392845e-10,5.44807613546e-11
2020-05-12 08:00:00.810,1.98323044772e-07,3.20666715973e-10,2.20138756784e-10,2.12951805782e-10,5.52401795949e-11
2020-05-12 08:15:00.810,1.90791161369e-07,3.10732360768e-10,2.28934563063e-10,2.21534068886e-10,5.71244262826e-11
2020-05-12 08:30:00.810,2.01192410975e-07,2.93887502806e-10,2.01929090733e-10,1.91412347786e-10,6.37882184125e-11
2020-05-12 08:45:00.810,1.95859472359e-07,2.27196655859e-10,1.9029629902e-10,1.80799047566e-10,5.88692151027e-11
2020-05-12 09:00:00.810,1.8986843752e-07,2.20579805695e-10,1.72926867375e-10,1.65690069175e-10,4.90807891196e-11
2020-05-12 09:15:00.810,1.98140284536e-07,2.84159280773e-10,2.28309279777e-10,1.99083778223e-10,1.11462067546e-10
2020-05-12 09:30:00.810,1.99368970003e-07,2.99403153969e-10,2.77552756416e-10,2.34957928245e-10,1.47374390735e-10
2020-05-12 09:45:00.810,1.96258471629e-07,3.05253300738e-10,2.49664181393e-10,2.32454576498e-10,9.06336830422e-11
2020-05-12 10:00:00.810,2.00917245118e-07,3.27280677774e-10,2.01431658163e-10,1.95567103978e-10,4.77527706933e-11
2020-05-12 10:15:00.810,1.93077050795e-07,3.3945275945e-10,1.64652011816e-10,1.54990094565e-10,5.51615903329e-11
2020-05-12 10:30:00.810,2.04694272941e-07,3.27667488198e-10,1.74904923836e-10,1.66668719245e-10,5.2466472521e-11
2020-05-12 10:45:00.810,1.88231167287e-07,3.00518082369e-10,2.10830053388e-10,2.02505921122e-10,5.78904430411e-11
2020-05-12 11:00:00.810,1.86180036287e-07,2.4457912287e-10,2.14511778537e-10,2.07549484347e-10,5.34803763638e-11
2020-05-12 11:15:00.810,1.85482686555e-07,2.32760755521e-10,1.93249011021e-10,1.87806905711e-10,4.4957137896e-11
2020-05-12 11:30:00.810,1.97154516495e-07,2.36029675968e-10,1.84978943447e-10,1.79391386804e-10,4.45513083404e-11
2020-05-12 11:45:00.810,1.93954877595e-07,2.26291396966e-10,1.7822147133e-10,1.72293428724e-10,4.502290733e-11
2020-05-12 12:00:00.810,1.91356874673e-07,2.1453890239e-10,1.71297853397e-10,1.63458234267e-10,5.06951981279e-11
2020-05-12 12:15:00.810,1.91290340338e-07,2.26436676891e-10,1.86276264475e-10,1.80200507098e-10,4.67103699739e-11
2020-05-12 12:30:00.810,1.79355786059e-07,2.88989333628e-10,2.20485971424e-10,2.147427837e-10,4.93853585682e-11
2020-05-12 12:45:00.810,1.63249890569e-07,2.95405048878e-10,2.27787616848e-10,2.20834870858e-10,5.5228036225e-11
2020-05-12 13:00:00.810,1.76341042702e-07,2.87761546482e-10,2.30300489986e-10,2.22569347515e-10,5.8616359736e-11
2020-05-12 13:15:00.810,1.80384866706e-07,2.89944536683e-10,2.41194999006e-10,2.32047146825e-10,6.52546782313e-11
2020-05-12 13:30:00.810,1.82139133273e-07,3.15280933691e-10,2.26587787481e-10,2.17695481904e-10,6.22700616332e-11
2020-05-12 13:45:00.810,1.81895576733e-07,3.08161232669e-10,2.40041801607e-10,2.16866514148e-10,1.02524831116e-10
2020-05-12 14:00:00.810,1.82181988629e-07,3.07536109773e-10,2.49267067179e-10,2.25211942386e-10,1.06345286657e-10
2020-05-12 14:15:00.810,1.74101181598e-07,3.04908119869e-10,2.24540674919e-10,2.16207554119e-10,5.98920117077e-11
2020-05-12 14:30:00.810,1.83254566083e-07,3.0729716958e-10,2.14417794893e-10,2.05527406368e-10,6.03734500097e-11
2020-05-12 14:45:00.810,1.73302747831e-07,3.04037267009e-10,2.25815252223e-10,2.18010490632e-10,5.81021569035e-11
2020-05-12 15:00:00.810,1.79175599339e-07,2.93508670471e-10,2.25495875512e-10,2.17154741296e-10,6.00710528089e-11
2020-05-12 15:15:00.810,1.79952920015e-07,2.34703367772e-10,2.04249733469e-10,1.95303477496e-10,5.92625451245e-11
2020-05-12 15:30:00.810,1.78433120583e-07,2.04239295071e-10,1.95212651505e-10,1.8540744797e-10,6.06189517911e-11
2020-05-12 15:45:00.810,1.77792424411e-07,1.88125952591e-10,1.76438375185e-10,1.69363128935e-10,4.89907843956e-11
2020-05-12 16:00:00.810,1.69122938082e-07,1.81596392137e-10,1.25841803354e-10,1.1617833232e-10,4.79113449313e-11
2020-05-12 16:15:00.810,1.69880489899e-07,1.775743445e-10,9.42507874014e-11,8.17944111433e-11,4.64397322466e-11
2020-05-12 16:30:00.810,1.69167400266e-07,1.65270120121e-10,7.68919752605e-11,6.6282738333e-11,3.87291330486e-11
2020-05-12 16:45:00.810,1.74649024163e-07,1.59012025255e-10,6.68914018033e-11,5.82813839579e-11,3.25070839922e-11
2020-05-12 17:00:00.810,1.68014961052e-07,1.54884210377e-10,6.19303184868e-11,5.18220859924e-11,3.36388464915e-11
2020-05-12 17:15:00.810,1.68039118358e-07,1.48952036727e-10,6.30001581091e-11,5.27110664451e-11,3.42798610654e-11
2020-05-12 17:30:00.810,1.62885878987e-07,1.42143094949e-10,5.96454150171e-11,5.2069311179e-11,2.88238950118e-11
2020-05-12 17:45:00.810,1.68389914367e-07,1.40024764077e-10,5.67762126363e-11,5.02824841427e-11,2.61318067072e-11
2020-05-12 18:00:00.810,1.7268266542e-07,1.39557784796e-10,6.21243294567e-11,5.48537574844e-11,2.88748442983e-11
2020-05-12 18:15:00.810,1.67470911944e-07,1.39675286676e-10,6.49934485186e-11,5.76158649764e-11,2.98148808119e-11
2020-05-12 18:30:00.810,1.65403325849e-07,1.32105291049e-10,5.84794921262e-11,5.16868735474e-11,2.71011615936e-11
2020-05-12 18:45:00.810,1.73906841081e-07,1.25468329033e-10,5.1379116283e-11,4.4513324495e-11,2.53758027342e-11
2020-05-12 19:00:00.810,1.68700709995e-07,1.26118165214e-10,4.90259286436e-11,4.14953991636e-11,2.58670024348e-11
2020-05-12 19:15:00.810,1.6263533905e-07,1.22882251638e-10,4.89962317031e-11,4.01092787953e-11,2.79515976001e-11
2020-05-12 19:30:00.810,1.61845514064e-07,1.16303651152e-10,5.06955203419e-11,4.13770659445e-11,2.90969158092e-11
2020-05-12 19:45:00.810,1.59631183582e-07,1.13798939353e-10,4.46965644419e-11,3.86591156168e-11,2.22650284807e-11
2020-05-12 20:00:00.810,1.60486785299e-07,1.14186112202e-10,4.60300490076e-11,3.91226724948e-11,2.4082348836e-11
2020-05-12 20:15:00.810,1.66552445725e-07,1.11678994578e-10,4.66117566381e-11,4.00175787057e-11,2.37167068194e-11
2020-05-12 20:30:00.810,1.73884952971e-07,1.06486682929e-10,4.73631434122e-11,3.8742182804e-11,2.70742428955e-11
2020-05-12 20:45:00.810,1.78180770306e-07,1.03225362932e-10,4.47598259662e-11,3.6630507817e-11,2.5560822588e-11
2020-05-12 21:00:00.810,1.62787359005e-07,1.00007197251e-10,4.1712594417e-11,3.54035635333e-11,2.18609511037e-11
2020-05-12 21:15:00.810,1.5761172114e-07,9.82705250455e-11,3.61809238919e-11,3.08037643332e-11,1.88282467957e-11
2020-05-12 21:30:00.810,1.65140001031e-07,9.5637880361e-11,3.26407049316e-11,2.8005620094e-11,1.66354626991e-11
2020-05-12 21:45:00.810,1.61334898741e-07,9.37026750918e-11,3.01880120573e-11,2.68352568448e-11,1.36833783744e-11
2020-05-12 22:00:00.810,1.6057930249e-07,9.31103674493e-11,2.86169906517e-11,2.53928976385e-11,1.30544501151e-11
2020-05-12 22:15:00.810,1.6449861838e-07,9.42070143269e-11,3.03988521098e-11,2.46321926651e-11,1.76784414199e-11
2020-05-12 22:30:00.810,1.667774455e-07,9.36424641096e-11,2.93482684429e-11,2.30696448234e-11,1.80162750161e-11
2020-05-12 22:45:00.810,2.69202146277e-07,1.36499972433e-10,2.69537050305e-11,2.36595173363e-11,1.27971804831e-11
2020-05-12 23:00:00.810,2.72167025635e-07,1.10410073771e-10,2.47276902232e-11,2.17142064593e-11,1.17073500021e-11
2020-05-12 23:15:00.810,1.93756382758e-07,9.81791966699e-11,2.3784021962e-11,2.0869745204e-11,1.12736361937e-11
2020-05-12 23:30:00.810,1.8392559585e-07,9.93157078991e-11,2.22767768604e-11,1.99509463595e-11,9.75125672819e-12
2020-05-13 00:00:05.650,1.71257069491e-07,9.70812138592e-11,2.27401597624e-11,2.03820147925e-11,9.92665914236e-12
2020-05-13 00:15:05.650,1.64735761259e-07,9.48637918062e-11,2.25386457473e-11,2.01114988625e-11,1.00173421569e-11
2020-05-13 00:30:05.650,1.73078526506e-07,9.45104263429e-11,2.62846337632e-11,2.10000192781e-11,1.56913393162e-11
2020-05-13 00:45:05.650,1.64962481371e-07,9.61201765395e-11,2.59440726361e-11,2.09410431822e-11,1.52093208835e-11
2020-05-13 01:00:05.650,1.61187935539e-07,9.45052644353e-11,2.33795833513e-11,2.01653947971e-11,1.16662028065e-11
