,0.1-1,1-20,4-14,10-20 
2020-02-03 10:52:30.000,1.382677e-07,1.914587e-08,2.155382e-09,9.657106e-10, 
2020-02-03 11:07:30.000,1.345197e-07,1.994990e-08,1.721958e-09,9.535007e-10, 
2020-02-03 11:22:30.000,1.379734e-07,2.043208e-08,1.696045e-09,9.173165e-10, 
2020-02-03 11:37:30.000,1.347445e-07,1.983730e-08,1.671047e-09,9.765289e-10, 
2020-02-03 11:52:30.000,1.401457e-07,2.047112e-08,1.656076e-09,9.572613e-10, 
2020-02-03 12:07:30.000,1.424722e-07,2.114618e-08,1.898013e-09,1.126444e-09, 
2020-02-03 12:22:30.000,1.437481e-07,1.903954e-08,1.802886e-09,9.938269e-10, 
2020-02-03 12:37:30.000,1.428449e-07,2.099186e-08,1.938364e-09,1.336362e-09, 
2020-02-03 12:52:30.000,1.408399e-07,2.476507e-08,1.984304e-09,9.329418e-10, 
2020-02-03 13:07:30.000,1.465314e-07,2.342029e-08,2.330893e-09,1.049771e-09, 
2020-02-03 13:22:30.000,1.559608e-07,1.886299e-08,1.809559e-09,8.430939e-10, 
2020-02-03 13:37:30.000,1.416643e-07,2.127459e-08,1.846645e-09,8.915030e-10, 
2020-02-03 13:52:30.000,1.479895e-07,1.907656e-08,1.840365e-09,8.819202e-10, 
2020-02-03 14:07:30.000,1.520643e-07,1.899653e-08,2.029239e-09,1.060185e-09, 
2020-02-03 14:22:30.000,1.631686e-07,1.937871e-08,1.800606e-09,9.002370e-10, 
2020-02-03 14:37:30.000,1.431460e-07,1.803228e-08,1.770989e-09,8.993343e-10, 
2020-02-03 14:52:30.000,1.461244e-07,1.970976e-08,1.843626e-09,9.269343e-10, 
2020-02-03 15:07:30.000,1.568335e-07,1.870438e-08,1.870914e-09,1.050567e-09, 
2020-02-03 15:22:30.000,1.596667e-07,2.070965e-08,2.292477e-09,1.185298e-09, 
2020-02-03 15:37:30.000,1.518913e-07,2.186369e-08,2.119865e-09,1.258259e-09, 
2020-02-03 15:52:30.000,1.483666e-07,2.138470e-08,1.939841e-09,1.149827e-09, 
2020-02-03 16:07:30.000,1.508333e-07,1.891794e-08,1.799853e-09,1.137571e-09, 
2020-02-03 16:22:30.000,1.534671e-07,1.911153e-08,1.622010e-09,1.055123e-09, 
2020-02-03 16:37:30.000,1.672265e-07,1.901235e-08,1.704696e-09,1.196168e-09, 
2020-02-03 16:52:30.000,1.679505e-07,1.918501e-08,1.683651e-09,1.199383e-09, 
2020-02-03 17:07:30.000,1.745104e-07,2.079712e-08,1.682424e-09,1.142913e-09, 
2020-02-03 17:22:30.000,1.669843e-07,1.916235e-08,1.541188e-09,1.073305e-09, 
2020-02-03 17:37:30.000,1.802109e-07,1.905435e-08,1.612732e-09,1.102489e-09, 
2020-02-03 17:52:30.000,1.763855e-07,2.110839e-08,1.637017e-09,1.161591e-09, 
2020-02-03 18:07:30.000,1.783797e-07,2.209768e-08,1.610390e-09,1.208085e-09, 
2020-02-03 18:22:30.000,1.768885e-07,2.210794e-08,1.438194e-09,9.706963e-10, 
2020-02-03 18:37:30.000,1.743077e-07,2.075831e-08,1.377422e-09,9.623076e-10, 
2020-02-03 18:52:30.000,1.803999e-07,1.906205e-08,1.464674e-09,9.931663e-10, 
2020-02-03 19:07:30.000,1.718613e-07,1.923003e-08,1.393004e-09,8.269539e-10, 
2020-02-03 19:22:30.000,1.764910e-07,2.312765e-08,1.338610e-09,8.594219e-10, 
2020-02-03 19:37:30.000,1.774362e-07,1.999180e-08,1.192269e-09,7.732224e-10, 
2020-02-03 19:52:30.000,1.723528e-07,2.065008e-08,1.230300e-09,6.252997e-10, 
2020-02-03 20:07:30.000,1.903880e-07,2.081053e-08,1.555677e-09,5.272369e-10, 
2020-02-03 20:22:30.000,1.849161e-07,2.340801e-08,1.115409e-09,6.177233e-10, 
2020-02-03 20:37:30.000,1.815161e-07,2.068187e-08,1.026380e-09,3.759914e-10, 
2020-02-03 20:52:30.000,1.813433e-07,1.987721e-08,9.079290e-10,4.933281e-10, 
2020-02-03 21:07:30.000,1.776594e-07,1.877344e-08,8.563455e-10,3.099203e-10, 
2020-02-03 21:22:30.000,1.754759e-07,1.840808e-08,9.085206e-10,3.193894e-10, 
2020-02-03 21:37:30.000,1.843972e-07,1.944446e-08,8.619649e-10,3.426818e-10, 
2020-02-03 21:52:30.000,1.886629e-07,1.952284e-08,9.316028e-10,3.605309e-10, 
2020-02-03 22:07:30.000,1.841432e-07,1.817587e-08,9.176732e-10,3.935153e-10, 
2020-02-03 22:22:30.000,1.870800e-07,1.922441e-08,1.008035e-09,4.963483e-10, 
2020-02-03 22:37:30.000,1.840873e-07,1.786550e-08,1.011840e-09,3.597850e-10, 
2020-02-03 22:52:30.000,1.804326e-07,1.849747e-08,1.028016e-09,4.694953e-10, 
2020-02-03 23:07:30.000,1.809027e-07,1.650448e-08,1.031019e-09,4.209328e-10, 
2020-02-03 23:22:30.000,1.847192e-07,2.016018e-08,1.023138e-09,3.016071e-10, 
2020-02-03 23:37:30.000,1.815845e-07,1.877697e-08,1.056654e-09,3.746308e-10, 
2020-02-03 23:52:30.000,1.958511e-07,1.785997e-08,1.092758e-09,2.651324e-10, 
2020-02-04 00:07:30.000,1.887384e-07,1.987503e-08,5.307266e-10,1.881280e-10, 
2020-02-04 00:22:30.000,1.983265e-07,2.631469e-08,4.789949e-10,1.872407e-10, 
2020-02-04 00:37:30.000,1.967131e-07,2.027708e-08,4.076153e-10,1.514906e-10, 
2020-02-04 00:52:30.000,1.953186e-07,1.905024e-08,3.822441e-10,1.516436e-10, 
2020-02-04 01:07:30.000,1.984729e-07,1.725623e-08,3.727793e-10,1.581656e-10, 
2020-02-04 01:22:30.000,1.948508e-07,1.905067e-08,3.973004e-10,1.684820e-10, 
2020-02-04 01:37:30.000,1.916587e-07,1.754228e-08,3.991202e-10,1.604687e-10, 
2020-02-04 01:52:30.000,1.904298e-07,1.719887e-08,3.745811e-10,1.449103e-10, 
2020-02-04 02:07:30.000,1.901703e-07,1.787649e-08,3.916812e-10,1.728641e-10, 
2020-02-04 02:22:30.000,1.903160e-07,1.776470e-08,5.006859e-10,1.669699e-10, 
2020-02-04 02:37:30.000,1.922459e-07,1.584092e-08,3.987408e-10,1.486848e-10, 
2020-02-04 02:52:30.000,1.806961e-07,1.886649e-08,4.501772e-10,2.335993e-10, 
2020-02-04 03:07:30.000,1.857162e-07,1.669982e-08,4.483324e-10,1.470082e-10, 
2020-02-04 03:22:30.000,1.903748e-07,1.755600e-08,4.234956e-10,1.490601e-10, 
2020-02-04 03:37:30.000,1.987682e-07,1.980800e-08,5.330093e-10,1.513123e-10, 
2020-02-04 03:52:30.000,2.042632e-07,1.673383e-08,5.855506e-10,1.723899e-10, 
2020-02-04 04:07:30.000,1.987761e-07,1.681659e-08,8.311756e-10,1.807115e-10, 
2020-02-04 04:22:30.000,1.968069e-07,1.620812e-08,5.843850e-10,2.428403e-10, 
2020-02-04 04:37:30.000,1.987649e-07,1.793365e-08,6.692380e-10,3.362942e-10, 
2020-02-04 04:52:30.000,1.980073e-07,1.843858e-08,8.147947e-10,3.162316e-10, 
2020-02-04 05:07:30.000,1.901464e-07,1.717876e-08,1.129137e-09,4.464642e-10, 
2020-02-04 05:22:30.000,2.031922e-07,1.723829e-08,1.050936e-09,5.030483e-10, 
2020-02-04 05:37:30.000,2.018399e-07,1.917113e-08,1.208963e-09,5.540587e-10, 
2020-02-04 05:52:30.000,2.045034e-07,1.872197e-08,1.502752e-09,6.953961e-10, 
2020-02-04 06:07:30.000,1.967220e-07,1.908050e-08,1.641877e-09,6.827839e-10, 
2020-02-04 06:22:30.000,2.093315e-07,1.945145e-08,1.695951e-09,8.358594e-10, 
2020-02-04 06:37:30.000,1.953079e-07,1.909155e-08,1.750436e-09,6.817500e-10, 
2020-02-04 06:52:30.000,2.137485e-07,1.869760e-08,2.195019e-09,1.019421e-09, 
2020-02-04 07:07:30.000,1.911119e-07,1.806355e-08,2.224287e-09,9.242697e-10, 
2020-02-04 07:22:30.000,1.878425e-07,1.766935e-08,2.197613e-09,9.643738e-10, 
2020-02-04 07:37:30.000,1.979925e-07,1.988494e-08,2.231203e-09,9.589564e-10, 
2020-02-04 07:52:30.000,1.681363e-07,1.931147e-08,2.085021e-09,7.747755e-10, 
2020-02-04 08:07:30.000,1.774256e-07,1.759012e-08,1.979606e-09,8.411773e-10, 
2020-02-04 08:22:30.000,1.774113e-07,1.974864e-08,2.296301e-09,8.607548e-10, 
2020-02-04 08:37:30.000,1.775105e-07,1.807218e-08,2.030575e-09,8.514125e-10, 
2020-02-04 08:52:30.000,1.889843e-07,1.762864e-08,1.926570e-09,7.052613e-10, 
2020-02-04 09:07:30.000,1.806190e-07,1.696773e-08,1.896348e-09,7.828148e-10, 
2020-02-04 09:22:30.000,1.865988e-07,2.049484e-08,2.108448e-09,7.907076e-10, 
2020-02-04 09:37:30.000,1.892712e-07,1.657855e-08,1.925331e-09,7.110414e-10, 
2020-02-04 09:52:30.000,1.816001e-07,1.793858e-08,2.000219e-09,9.009844e-10, 
2020-02-04 10:07:30.000,1.666159e-07,1.931486e-08,2.092152e-09,9.026965e-10, 
2020-02-04 10:22:30.000,1.756145e-07,1.956435e-08,1.964882e-09,7.942755e-10, 
2020-02-04 10:37:30.000,1.746712e-07,1.852498e-08,1.904308e-09,6.915954e-10, 
2020-02-04 10:52:30.000,1.829437e-07,1.814742e-08,1.988973e-09,7.812440e-10, 
2020-02-04 11:07:30.000,1.748906e-07,1.947113e-08,1.844952e-09,7.535694e-10, 
2020-02-04 11:22:30.000,1.830855e-07,2.087494e-08,1.580761e-09,7.785568e-10, 
2020-02-04 11:37:30.000,1.823766e-07,2.073790e-08,1.802459e-09,8.726588e-10, 
2020-02-04 11:52:30.000,1.760630e-07,1.901762e-08,1.882850e-09,7.163743e-10, 
2020-02-04 12:07:30.000,1.784291e-07,1.971250e-08,1.923350e-09,8.663655e-10, 
2020-02-04 12:22:30.000,1.843682e-07,2.064929e-08,1.942526e-09,8.666640e-10, 
2020-02-04 12:37:30.000,1.700211e-07,2.112417e-08,2.036763e-09,1.061411e-09, 
2020-02-04 12:52:30.000,1.635519e-07,2.000092e-08,2.250383e-09,9.545658e-10, 
2020-02-04 13:07:30.000,1.721251e-07,2.036083e-08,2.200405e-09,9.210161e-10, 
2020-02-04 13:22:30.000,1.663850e-07,1.796269e-08,1.973018e-09,8.951250e-10, 
2020-02-04 13:37:30.000,1.657836e-07,1.821557e-08,1.855296e-09,8.175257e-10, 
2020-02-04 13:52:30.000,1.694690e-07,1.926009e-08,1.601574e-09,9.032872e-10, 
2020-02-04 14:07:30.000,1.745688e-07,1.889056e-08,1.693239e-09,8.797315e-10, 
2020-02-04 14:22:30.000,1.774198e-07,2.034736e-08,1.757426e-09,8.947587e-10, 
2020-02-04 14:37:30.000,1.962163e-07,2.024735e-08,1.995886e-09,1.001621e-09, 
2020-02-04 14:52:30.000,1.784876e-07,1.769205e-08,1.826606e-09,8.713542e-10, 
2020-02-04 15:07:30.000,1.768773e-07,1.716850e-08,1.870013e-09,1.042948e-09, 
2020-02-04 15:22:30.000,1.800895e-07,1.552493e-08,1.831804e-09,1.050359e-09, 
2020-02-04 15:37:30.000,1.933224e-07,1.579558e-08,1.841250e-09,9.346520e-10, 
2020-02-04 15:52:30.000,1.818882e-07,1.754016e-08,1.918996e-09,1.067079e-09, 
2020-02-04 16:07:30.000,1.749904e-07,1.633406e-08,1.695102e-09,1.035275e-09, 
2020-02-04 16:22:30.000,1.806726e-07,1.554685e-08,1.741613e-09,1.126111e-09, 
2020-02-04 16:37:30.000,1.939452e-07,1.703377e-08,1.899082e-09,1.156565e-09, 
2020-02-04 16:52:30.000,2.014839e-07,1.658568e-08,1.734617e-09,1.084367e-09, 
2020-02-04 17:07:30.000,2.118302e-07,1.758454e-08,1.626259e-09,1.072711e-09, 
2020-02-04 17:22:30.000,2.353089e-07,1.535521e-08,1.733374e-09,1.131498e-09, 
2020-02-04 17:37:30.000,2.487141e-07,1.662401e-08,1.576519e-09,1.010006e-09, 
2020-02-04 17:52:30.000,2.236826e-07,1.870606e-08,1.745781e-09,1.191870e-09, 
2020-02-04 18:07:30.000,2.904238e-07,1.820568e-08,1.562429e-09,1.014571e-09, 
2020-02-04 18:22:30.000,2.535076e-07,1.629333e-08,1.526569e-09,1.047056e-09, 
2020-02-04 18:37:30.000,2.667711e-07,1.644205e-08,1.455364e-09,9.563052e-10, 
2020-02-04 18:52:30.000,2.840609e-07,1.901982e-08,1.459083e-09,9.096957e-10, 
2020-02-04 19:07:30.000,2.981803e-07,1.738081e-08,1.589121e-09,9.893109e-10, 
2020-02-04 19:22:30.000,3.338905e-07,1.768701e-08,1.450085e-09,9.220882e-10, 
2020-02-04 19:37:30.000,3.275411e-07,1.799870e-08,1.245856e-09,6.105231e-10, 
2020-02-04 19:52:30.000,3.462367e-07,1.830692e-08,1.380853e-09,6.779983e-10, 
2020-02-04 20:07:30.000,3.600546e-07,2.218701e-08,1.221771e-09,6.627713e-10, 
2020-02-04 20:22:30.000,3.763908e-07,1.761319e-08,1.371740e-09,6.424443e-10, 
2020-02-04 20:37:30.000,3.408609e-07,1.789907e-08,1.221876e-09,5.019042e-10, 
2020-02-04 20:52:30.000,3.945151e-07,1.803347e-08,1.307969e-09,6.005803e-10, 
2020-02-04 21:07:30.000,3.974505e-07,1.893090e-08,1.390538e-09,5.672567e-10, 
2020-02-04 21:22:30.000,4.259113e-07,2.053389e-08,1.041942e-09,4.062269e-10, 
2020-02-04 21:37:30.000,4.485783e-07,2.094745e-08,1.092963e-09,5.055904e-10, 
2020-02-04 21:52:30.000,4.342730e-07,1.997709e-08,1.001225e-09,3.423606e-10, 
2020-02-04 22:07:30.000,4.855739e-07,2.092481e-08,1.537082e-09,5.489332e-10, 
2020-02-04 22:22:30.000,5.217189e-07,1.975292e-08,1.552580e-09,5.158909e-10, 
2020-02-04 22:37:30.000,5.033018e-07,1.965647e-08,1.794257e-09,6.666834e-10, 
2020-02-04 22:52:30.000,5.087397e-07,2.008424e-08,2.253151e-09,8.207355e-10, 
2020-02-04 23:07:30.000,5.477386e-07,2.251285e-08,2.334319e-09,8.244014e-10, 
2020-02-04 23:22:30.000,5.486966e-07,2.033038e-08,1.756396e-09,6.576825e-10, 
2020-02-04 23:37:30.000,5.849584e-07,2.244570e-08,1.789732e-09,6.201099e-10, 
2020-02-04 23:52:30.000,6.042508e-07,1.998787e-08,1.173849e-09,3.915075e-10, 
2020-02-05 00:07:30.000,9.347965e-07,2.495766e-08,7.694826e-10,4.459930e-10, 
2020-02-05 00:22:30.000,8.980357e-07,2.416892e-08,7.496167e-10,3.982209e-10, 
2020-02-05 00:37:30.000,8.938126e-07,2.366037e-08,8.478015e-10,4.885121e-10, 
2020-02-05 00:52:30.000,8.886309e-07,2.267696e-08,6.018060e-10,4.998226e-10, 
2020-02-05 01:07:30.000,9.004986e-07,2.196672e-08,5.768993e-10,3.288108e-10, 
2020-02-05 01:22:30.000,9.193325e-07,2.144633e-08,6.355078e-10,3.317820e-10, 
2020-02-05 01:37:30.000,9.515611e-07,2.055955e-08,5.009452e-10,3.094976e-10, 
2020-02-05 01:52:30.000,9.383043e-07,2.072708e-08,6.473628e-10,3.192421e-10, 
2020-02-05 02:07:30.000,9.355415e-07,2.118734e-08,7.583220e-10,3.615231e-10, 
2020-02-05 02:22:30.000,9.954094e-07,2.103966e-08,8.300335e-10,4.112756e-10, 
2020-02-05 02:37:30.000,1.019450e-06,1.961495e-08,6.840545e-10,3.252895e-10, 
2020-02-05 02:52:30.000,1.025820e-06,1.949517e-08,1.488917e-09,5.277543e-10, 
2020-02-05 03:07:30.000,9.656247e-07,2.070313e-08,8.965714e-10,4.433272e-10, 
2020-02-05 03:22:30.000,1.049572e-06,1.939101e-08,5.317062e-10,2.992035e-10, 
2020-02-05 03:37:30.000,1.068631e-06,1.941968e-08,5.290147e-10,2.294393e-10, 
2020-02-05 03:52:30.000,1.002242e-06,1.915966e-08,1.286806e-09,4.870533e-10, 
2020-02-05 04:07:30.000,1.070410e-06,1.926761e-08,8.016797e-10,3.192451e-10, 
2020-02-05 04:22:30.000,1.139988e-06,2.008806e-08,7.404545e-10,4.098535e-10, 
2020-02-05 04:37:30.000,9.807810e-07,1.807948e-08,6.380492e-10,2.576533e-10, 
2020-02-05 04:52:30.000,1.122765e-06,1.920728e-08,7.292476e-10,3.708832e-10, 
2020-02-05 05:07:30.000,9.983904e-07,1.937900e-08,1.103636e-09,4.876282e-10, 
2020-02-05 05:22:30.000,1.108929e-06,1.950289e-08,9.547360e-10,5.147103e-10, 
2020-02-05 05:37:30.000,1.128159e-06,2.000582e-08,1.149802e-09,4.976387e-10, 
2020-02-05 05:52:30.000,1.085549e-06,1.893261e-08,1.192676e-09,7.197629e-10, 
2020-02-05 06:07:30.000,9.881186e-07,2.238059e-08,1.416515e-09,6.446030e-10, 
2020-02-05 06:22:30.000,1.125013e-06,2.047482e-08,1.647961e-09,8.529745e-10, 
2020-02-05 06:37:30.000,1.014144e-06,1.886769e-08,1.811683e-09,8.095282e-10, 
2020-02-05 06:52:30.000,1.082682e-06,2.133302e-08,1.943650e-09,9.234542e-10, 
2020-02-05 07:07:30.000,9.817760e-07,1.972513e-08,2.166222e-09,1.134170e-09, 
2020-02-05 07:22:30.000,1.031981e-06,1.859054e-08,2.217193e-09,1.130698e-09, 
2020-02-05 07:37:30.000,9.909301e-07,1.965796e-08,2.244243e-09,1.095963e-09, 
2020-02-05 07:52:30.000,1.047244e-06,1.951019e-08,2.116833e-09,1.010560e-09, 
2020-02-05 08:07:30.000,9.150624e-07,1.996901e-08,2.104240e-09,9.605359e-10, 
2020-02-05 08:22:30.000,1.060529e-06,1.949535e-08,2.089336e-09,9.915635e-10, 
2020-02-05 08:37:30.000,9.653356e-07,2.181132e-08,2.289781e-09,1.281117e-09, 
2020-02-05 08:52:30.000,9.506269e-07,2.253090e-08,2.473321e-09,1.042976e-09, 
2020-02-05 09:07:30.000,9.694192e-07,2.144228e-08,2.178501e-09,1.007343e-09, 
2020-02-05 09:22:30.000,9.131213e-07,2.224053e-08,2.246200e-09,1.081692e-09, 
2020-02-05 09:37:30.000,9.340354e-07,2.189401e-08,2.113130e-09,9.421362e-10, 
2020-02-05 09:52:30.000,9.732311e-07,1.929752e-08,2.147367e-09,9.629411e-10, 
2020-02-05 10:07:30.000,1.008355e-06,1.838022e-08,2.145093e-09,1.041356e-09, 
2020-02-05 10:22:30.000,8.883350e-07,1.838547e-08,2.152898e-09,9.669304e-10, 
2020-02-05 10:37:30.000,9.570395e-07,2.015954e-08,2.042992e-09,1.082355e-09, 
2020-02-05 10:52:30.000,9.080126e-07,1.914433e-08,1.980674e-09,9.697121e-10, 
2020-02-05 11:07:30.000,8.334092e-07,2.193431e-08,2.205994e-09,1.097480e-09, 
2020-02-05 11:22:30.000,8.820229e-07,2.047423e-08,1.810811e-09,8.307152e-10, 
2020-02-05 11:37:30.000,8.904653e-07,2.055777e-08,1.941176e-09,8.798160e-10, 
2020-02-05 11:52:30.000,8.742502e-07,2.104913e-08,2.067123e-09,1.030813e-09, 
2020-02-05 12:07:30.000,9.182166e-07,1.981531e-08,1.705340e-09,9.590987e-10, 
2020-02-05 12:22:30.000,8.714399e-07,2.425375e-08,1.712740e-09,1.007070e-09, 
2020-02-05 12:37:30.000,9.472523e-07,2.317477e-08,1.788236e-09,9.932996e-10, 
2020-02-05 12:52:30.000,9.062650e-07,2.453708e-08,1.815459e-09,9.161839e-10, 
2020-02-05 13:07:30.000,9.150668e-07,2.146139e-08,1.627337e-09,9.147391e-10, 
2020-02-05 13:22:30.000,9.313648e-07,2.104159e-08,1.818760e-09,7.537974e-10, 
2020-02-05 13:37:30.000,8.515181e-07,2.049387e-08,1.686226e-09,9.517990e-10, 
2020-02-05 13:52:30.000,8.678264e-07,1.847734e-08,1.591744e-09,7.662115e-10, 
2020-02-05 14:07:30.000,8.764450e-07,1.983253e-08,1.690897e-09,8.648250e-10, 
2020-02-05 14:22:30.000,9.457601e-07,1.990994e-08,1.701723e-09,8.707669e-10, 
2020-02-05 14:37:30.000,8.948429e-07,2.046085e-08,1.655966e-09,8.880836e-10, 
2020-02-05 14:52:30.000,9.217775e-07,1.902798e-08,1.500895e-09,7.501552e-10, 
2020-02-05 15:07:30.000,8.850675e-07,2.061647e-08,1.694829e-09,8.426046e-10, 
2020-02-05 15:22:30.000,9.250090e-07,2.044539e-08,1.655541e-09,8.492536e-10, 
2020-02-05 15:37:30.000,9.488212e-07,2.132547e-08,1.915608e-09,8.575344e-10, 
2020-02-05 15:52:30.000,9.811252e-07,2.011331e-08,1.814694e-09,8.826095e-10, 
2020-02-05 16:07:30.000,1.000105e-06,1.939944e-08,1.627279e-09,8.563496e-10, 
2020-02-05 16:22:30.000,9.450250e-07,2.043628e-08,1.618473e-09,1.014810e-09, 
2020-02-05 16:37:30.000,8.974050e-07,2.211238e-08,1.649791e-09,9.689294e-10, 
2020-02-05 16:52:30.000,8.934037e-07,2.111290e-08,1.595500e-09,9.386202e-10, 
2020-02-05 17:07:30.000,9.561884e-07,2.053831e-08,1.513438e-09,9.728139e-10, 
2020-02-05 17:22:30.000,9.225319e-07,2.056588e-08,1.637510e-09,9.954296e-10, 
2020-02-05 17:37:30.000,8.120381e-07,2.021499e-08,1.743463e-09,1.031819e-09, 
2020-02-05 17:52:30.000,8.619319e-07,2.043016e-08,1.802233e-09,1.019886e-09, 
2020-02-05 18:07:30.000,9.457476e-07,1.991034e-08,1.630996e-09,9.765871e-10, 
2020-02-05 18:22:30.000,8.004541e-07,2.043322e-08,1.656974e-09,1.014443e-09, 
2020-02-05 18:37:30.000,8.494650e-07,2.055923e-08,1.509927e-09,1.056567e-09, 
2020-02-05 18:52:30.000,8.372159e-07,1.828634e-08,1.551981e-09,8.367725e-10, 
2020-02-05 19:07:30.000,8.752858e-07,1.858013e-08,1.655018e-09,9.347905e-10, 
2020-02-05 19:22:30.000,8.455170e-07,1.898507e-08,1.608536e-09,9.327107e-10, 
2020-02-05 19:37:30.000,8.913558e-07,2.079375e-08,1.896760e-09,9.527175e-10, 
2020-02-05 19:52:30.000,9.041049e-07,2.208801e-08,2.465630e-09,9.578370e-10, 
2020-02-05 20:07:30.000,8.181403e-07,2.306334e-08,3.026950e-09,1.052334e-09, 
2020-02-05 20:22:30.000,8.874330e-07,2.458496e-08,3.257819e-09,9.913245e-10, 
2020-02-05 20:37:30.000,8.583488e-07,2.045279e-08,1.732896e-09,6.743800e-10, 
2020-02-05 20:52:30.000,8.208585e-07,2.032773e-08,1.287040e-09,4.515969e-10, 
2020-02-05 21:07:30.000,8.110464e-07,2.212818e-08,1.218887e-09,4.762248e-10, 
2020-02-05 21:22:30.000,7.698222e-07,1.998220e-08,1.119556e-09,4.585733e-10, 
2020-02-05 21:37:30.000,7.806644e-07,2.120571e-08,1.258018e-09,4.991941e-10, 
2020-02-05 21:52:30.000,7.829354e-07,2.137004e-08,1.097813e-09,4.631967e-10, 
2020-02-05 22:07:30.000,8.018954e-07,2.000771e-08,1.027431e-09,3.650844e-10, 
2020-02-05 22:22:30.000,8.111734e-07,2.022030e-08,7.838238e-10,3.412398e-10, 
2020-02-05 22:37:30.000,7.421406e-07,2.042853e-08,8.900327e-10,3.039460e-10, 
2020-02-05 22:52:30.000,8.031154e-07,2.047929e-08,8.390884e-10,3.222754e-10, 
2020-02-05 23:07:30.000,7.072768e-07,1.946968e-08,8.874370e-10,3.311352e-10, 
2020-02-05 23:22:30.000,7.172084e-07,1.852904e-08,7.199141e-10,3.675610e-10, 
2020-02-05 23:37:30.000,7.519355e-07,1.990885e-08,5.863106e-10,2.279804e-10, 
2020-02-05 23:52:30.000,7.488201e-07,1.849943e-08,6.586356e-10,2.238786e-10, 
2020-02-06 00:07:30.000,7.496192e-07,3.405122e-08,3.989616e-10,1.101204e-10, 
2020-02-06 00:22:30.000,7.639566e-07,3.249480e-08,4.454851e-10,1.712822e-10, 
2020-02-06 00:37:30.000,7.234001e-07,3.168701e-08,4.726849e-10,1.884852e-10, 
2020-02-06 00:52:30.000,7.268303e-07,3.050145e-08,4.356598e-10,1.268886e-10, 
2020-02-06 01:07:30.000,6.918399e-07,3.041922e-08,3.760634e-10,1.320751e-10, 
2020-02-06 01:22:30.000,6.901267e-07,2.724363e-08,3.156383e-10,9.927625e-11, 
2020-02-06 01:37:30.000,7.487918e-07,2.715676e-08,3.586366e-10,1.140515e-10, 
2020-02-06 01:52:30.000,7.375329e-07,2.675364e-08,3.427077e-10,1.160799e-10, 
2020-02-06 02:07:30.000,7.600655e-07,2.566884e-08,3.842984e-10,1.526424e-10, 
2020-02-06 02:22:30.000,6.688198e-07,2.532072e-08,4.064923e-10,1.852407e-10, 
2020-02-06 02:37:30.000,6.817511e-07,2.400454e-08,3.489708e-10,1.130117e-10, 
2020-02-06 02:52:30.000,6.742122e-07,2.346203e-08,3.460585e-10,1.709742e-10, 
2020-02-06 03:07:30.000,6.513069e-07,2.270172e-08,3.445236e-10,1.238749e-10, 
2020-02-06 03:22:30.000,6.939796e-07,2.171072e-08,3.434349e-10,1.097935e-10, 
2020-02-06 03:37:30.000,6.399628e-07,2.143816e-08,3.815433e-10,1.267636e-10, 
2020-02-06 03:52:30.000,6.286914e-07,2.052823e-08,4.909956e-10,1.786043e-10, 
2020-02-06 04:07:30.000,6.410907e-07,2.188802e-08,5.550211e-10,1.992799e-10, 
2020-02-06 04:22:30.000,6.371262e-07,2.227159e-08,5.886976e-10,2.639663e-10, 
2020-02-06 04:37:30.000,6.290018e-07,2.236947e-08,6.070322e-10,2.002373e-10, 
2020-02-06 04:52:30.000,6.169386e-07,2.593577e-08,8.872330e-10,4.723235e-10, 
2020-02-06 05:07:30.000,7.035450e-07,2.503020e-08,8.405794e-10,3.140851e-10, 
2020-02-06 05:22:30.000,6.710107e-07,2.304854e-08,1.025475e-09,5.052437e-10, 
2020-02-06 05:37:30.000,6.298428e-07,2.750726e-08,1.062654e-09,6.179553e-10, 
2020-02-06 05:52:30.000,6.673975e-07,2.843024e-08,1.550530e-09,5.138949e-10, 
2020-02-06 06:07:30.000,6.846141e-07,2.955044e-08,1.347205e-09,6.811743e-10, 
2020-02-06 06:22:30.000,6.005678e-07,2.720110e-08,1.461433e-09,8.402437e-10, 
2020-02-06 06:37:30.000,6.097906e-07,2.512276e-08,1.819545e-09,9.892253e-10, 
2020-02-06 06:52:30.000,6.115487e-07,2.350317e-08,2.039820e-09,1.011078e-09, 
2020-02-06 07:07:30.000,7.004801e-07,2.259830e-08,1.935271e-09,1.031258e-09, 
2020-02-06 07:22:30.000,6.519765e-07,2.266684e-08,2.111454e-09,1.198728e-09, 
2020-02-06 07:37:30.000,6.374043e-07,2.022491e-08,2.019452e-09,1.160091e-09, 
2020-02-06 07:52:30.000,5.733357e-07,2.153991e-08,1.905767e-09,9.728109e-10, 
2020-02-06 08:07:30.000,5.725918e-07,2.164755e-08,2.031655e-09,1.108840e-09, 
2020-02-06 08:22:30.000,5.634603e-07,2.333218e-08,2.229993e-09,1.077189e-09, 
2020-02-06 08:37:30.000,5.936940e-07,2.511440e-08,2.031371e-09,1.081569e-09, 
2020-02-06 08:52:30.000,6.650115e-07,2.311819e-08,1.979664e-09,1.082110e-09, 
2020-02-06 09:07:30.000,6.467532e-07,2.098864e-08,2.084699e-09,9.876993e-10, 
2020-02-06 09:22:30.000,6.733686e-07,2.509171e-08,2.346944e-09,1.106185e-09, 
2020-02-06 09:37:30.000,6.371014e-07,2.027445e-08,2.201808e-09,1.105340e-09, 
2020-02-06 09:52:30.000,5.733907e-07,1.936779e-08,2.246420e-09,1.349515e-09, 
