,4.0-14.0,5.0-20.0
2020-04-24 00:29:57.070000,2.11901022346e-09,1.84224313308e-09
2020-04-24 00:44:57.070000,2.15034123189e-09,1.8510237953e-09
2020-04-24 00:59:57.070000,1.89264641946e-09,1.50756096998e-09
2020-04-24 01:14:57.070000,1.86690310225e-09,1.51538895407e-09
2020-04-24 01:29:57.070000,1.89586930996e-09,1.41522227515e-09
2020-04-24 01:44:57.070000,2.49452447948e-09,1.95749510574e-09
2020-04-24 01:59:57.070000,2.28484649396e-09,1.86662748686e-09
2020-04-24 02:14:57.070000,3.24581996086e-09,2.85533637547e-09
2020-04-24 02:29:57.070000,4.20058297908e-09,3.69106244874e-09
2020-04-24 02:44:57.070000,4.2528436416e-09,3.39410090117e-09
2020-04-24 02:59:57.070000,5.29783028724e-09,4.297610551e-09
2020-04-24 03:14:57.070000,7.62545734327e-09,5.41261648694e-09
2020-04-24 03:29:57.070000,7.37096007981e-09,4.94349912425e-09
2020-04-24 03:44:57.070000,8.74360481675e-09,6.28208729461e-09
2020-04-24 03:59:57.070000,8.37647526718e-09,6.09240945035e-09
2020-04-24 04:14:57.070000,7.61687127311e-09,5.84023177499e-09
2020-04-24 04:29:57.070000,1.01566087696e-08,7.39148261872e-09
2020-04-24 04:44:57.070000,1.19823037539e-08,8.63316254168e-09
2020-04-24 04:59:57.070000,1.02879693636e-08,7.98376789876e-09
2020-04-24 05:14:57.070000,9.16092261382e-09,7.0709839449e-09
2020-04-24 05:29:57.070000,9.98110568467e-09,7.46679375759e-09
2020-04-24 05:44:57.070000,9.1405274438e-09,7.15079570124e-09
2020-04-24 05:59:57.070000,9.18647208565e-09,7.40971675916e-09
2020-04-24 06:14:57.070000,9.1305315458e-09,7.28157532455e-09
2020-04-24 06:29:57.070000,9.19239087767e-09,7.0073466026e-09
2020-04-24 06:44:57.070000,8.7043552344e-09,6.48678402801e-09
2020-04-24 06:59:57.070000,8.08709965666e-09,6.3224594232e-09
2020-04-24 07:14:57.070000,7.78264421447e-09,6.05288534891e-09
2020-04-24 07:29:57.070000,8.45678533176e-09,6.09585329659e-09
2020-04-24 07:44:57.070000,8.78251199377e-09,6.79952704918e-09
2020-04-24 07:59:57.070000,1.00817660207e-08,7.02888288623e-09
2020-04-24 08:14:57.070000,1.08674955225e-08,6.54333943457e-09
2020-04-24 08:29:57.070000,8.2462287663e-09,6.05126624273e-09
2020-04-24 08:44:57.070000,8.16593497693e-09,6.17513499555e-09
2020-04-24 08:59:57.070000,1.12511049134e-08,8.01810623159e-09
2020-04-24 09:14:57.070000,9.76659576306e-09,7.26752514605e-09
2020-04-24 09:29:57.070000,1.1711211281e-08,7.85210070509e-09
2020-04-24 09:44:57.070000,1.29137417445e-08,8.09257221164e-09
2020-04-24 09:59:57.070000,9.79134393403e-09,6.79234564022e-09
2020-04-24 10:14:57.070000,7.02661764154e-09,5.34007414967e-09
2020-04-24 10:29:57.070000,8.12344513507e-09,5.98171244893e-09
2020-04-24 10:44:57.070000,8.37072173694e-09,6.40215977925e-09
2020-04-24 10:59:57.070000,8.51074461969e-09,6.20189650946e-09
2020-04-24 11:14:57.070000,9.07265132e-09,6.54581319453e-09
2020-04-24 11:29:57.070000,9.81662635957e-09,6.75553311481e-09
2020-04-24 11:44:57.070000,9.49263791228e-09,6.99965915325e-09
2020-04-24 11:59:57.070000,8.94058348304e-09,7.34158377329e-09
2020-04-24 12:14:57.070000,7.79074494116e-09,5.91503545487e-09
2020-04-24 12:29:57.070000,7.39469005842e-09,5.7950989844e-09
2020-04-24 12:44:57.070000,7.34043475388e-09,6.31193019668e-09
2020-04-24 12:59:57.070000,1.1811612763e-08,8.29505802401e-09
2020-04-24 13:14:57.070000,1.00043764781e-08,7.01757521728e-09
2020-04-24 13:29:57.070000,5.43037946768e-09,4.57597458021e-09
2020-04-24 13:44:57.070000,5.7856204228e-09,4.85934966108e-09
2020-04-24 13:59:57.070000,6.44184661974e-09,5.22615514136e-09
2020-04-24 14:14:57.070000,5.35692096365e-09,4.22569817452e-09
2020-04-24 14:29:57.070000,5.40259354142e-09,4.6398605823e-09
2020-04-24 14:44:57.070000,6.15003241744e-09,5.50243225157e-09
2020-04-24 14:59:57.070000,5.33227300027e-09,4.59254841279e-09
2020-04-24 15:14:57.070000,4.86171753314e-09,4.03198759915e-09
2020-04-24 15:29:57.070000,5.1025157169e-09,4.37111150335e-09
2020-04-24 15:44:57.070000,4.84897082324e-09,4.16213484116e-09
2020-04-24 15:59:57.070000,5.12525049562e-09,4.39833680803e-09
2020-04-24 16:14:57.070000,4.74134019183e-09,3.91075735915e-09
2020-04-24 16:29:57.070000,4.65312198859e-09,4.02887577363e-09
2020-04-24 16:44:57.070000,6.06740351314e-09,3.87983788046e-09
2020-04-24 16:59:57.070000,5.93488223381e-09,3.91017640024e-09
2020-04-24 17:14:57.070000,3.30326382114e-09,2.69712656765e-09
2020-04-24 17:29:57.070000,3.58332689828e-09,3.08069733096e-09
2020-04-24 17:44:57.070000,3.37026841129e-09,2.89123416758e-09
2020-04-24 17:59:57.070000,2.46948389886e-09,1.97536102779e-09
2020-04-24 18:14:57.070000,2.13239940414e-09,1.5555914584e-09
2020-04-24 18:29:57.070000,2.16383572957e-09,1.67232203452e-09
2020-04-24 18:44:57.070000,2.24629501514e-09,1.79156056017e-09
2020-04-24 18:59:57.070000,1.8538676646e-09,1.41013739227e-09
2020-04-24 19:14:57.070000,1.71301646716e-09,1.30918975843e-09
2020-04-24 19:29:57.070000,1.51763270689e-09,1.12757863355e-09
2020-04-24 19:44:57.070000,2.16635823668e-09,1.82397708344e-09
2020-04-24 19:59:57.070000,2.29165450198e-09,1.93139835805e-09
2020-04-24 20:14:57.070000,1.33047935338e-09,9.3846894733e-10
2020-04-24 20:29:57.070000,1.31071293874e-09,9.39025294193e-10
2020-04-24 20:44:57.070000,1.48618647473e-09,1.09791786613e-09
2020-04-24 20:59:57.070000,1.40311298418e-09,9.85539557652e-10
2020-04-24 21:14:57.070000,1.34124414742e-09,9.02053907278e-10
2020-04-24 21:29:57.070000,1.16699686062e-09,8.13067745005e-10
2020-04-24 21:44:57.070000,1.0564001837e-09,7.71854395766e-10
2020-04-24 21:59:57.070000,1.17499805838e-09,8.98791956257e-10
2020-04-24 22:14:57.070000,1.42021857047e-09,9.83486707239e-10
2020-04-24 22:29:57.070000,1.11489202137e-09,7.9539672493e-10
2020-04-24 22:44:57.070000,8.82161367369e-10,6.63917872227e-10
2020-04-24 22:59:57.070000,8.79332623821e-10,6.49599579889e-10
2020-04-24 23:14:57.070000,1.13331451643e-09,7.62210213149e-10
2020-04-24 23:29:57.070000,1.02689910467e-09,7.28303885286e-10
2020-04-24 23:44:57.070000,1.02881429065e-09,7.80025793415e-10
2020-04-24 23:59:57.070000,8.91549050628e-10,6.75110670143e-10
2020-04-25 00:14:56.449999,1.16485768389e-09,8.8595712398e-10
2020-04-25 00:29:56.449999,1.4483920944e-09,1.07435602164e-09
2020-04-25 00:44:56.449999,1.37725026912e-09,9.64832747551e-10
2020-04-25 00:59:56.449999,1.7060747466e-09,1.41209651756e-09
2020-04-25 01:14:56.449999,1.9956195988e-09,1.70306154922e-09
2020-04-25 01:29:56.449999,2.05225321329e-09,1.72768522465e-09
2020-04-25 01:44:56.449999,1.99066890376e-09,1.60175751986e-09
2020-04-25 01:59:56.449999,2.13646369522e-09,1.56899785714e-09
2020-04-25 02:14:56.449999,2.15438491857e-09,1.69624430532e-09
2020-04-25 02:29:56.449999,2.40105939848e-09,1.98967678448e-09
2020-04-25 02:44:56.449999,3.19600403216e-09,2.52806815329e-09
2020-04-25 02:59:56.449999,4.74598253538e-09,4.11162273157e-09
2020-04-25 03:14:56.449999,5.58268490862e-09,4.23400894762e-09
2020-04-25 03:29:56.449999,4.90244174092e-09,3.29115696308e-09
2020-04-25 03:44:56.449999,4.78883316242e-09,3.73830686244e-09
2020-04-25 03:59:56.449999,5.42349508885e-09,4.09279213226e-09
2020-04-25 04:14:56.449999,5.56508958082e-09,4.3215118391e-09
2020-04-25 04:29:56.449999,6.66523869613e-09,5.07449967443e-09
2020-04-25 04:44:56.449999,7.10348927495e-09,5.27341420764e-09
2020-04-25 04:59:56.449999,6.31204796346e-09,4.73500483637e-09
2020-04-25 05:14:56.449999,7.2638780987e-09,5.6987967798e-09
2020-04-25 05:29:56.449999,8.19149538192e-09,6.28012922107e-09
2020-04-25 05:44:56.449999,6.73069683498e-09,5.10213835707e-09
2020-04-25 05:59:56.449999,7.35975678952e-09,5.77567002333e-09
2020-04-25 06:14:56.449999,7.85699831582e-09,5.32625062631e-09
2020-04-25 06:29:56.449999,7.00401911486e-09,4.97906201818e-09
2020-04-25 06:44:56.449999,7.27052100146e-09,5.75083758525e-09
2020-04-25 06:59:56.449999,7.55012883574e-09,5.77042559095e-09
2020-04-25 07:14:56.449999,7.85084142268e-09,5.95984570025e-09
2020-04-25 07:29:56.449999,7.77604403013e-09,5.84450884039e-09
2020-04-25 07:44:56.449999,6.68387011881e-09,4.98160504626e-09
2020-04-25 07:59:56.449999,6.56862336845e-09,5.01755696317e-09
2020-04-25 08:14:56.449999,6.87614156705e-09,4.71143950488e-09
2020-04-25 08:29:56.449999,7.7476536129e-09,5.19020859153e-09
2020-04-25 08:44:56.449999,7.16159495352e-09,5.28612552063e-09
2020-04-25 08:59:56.449999,5.85401181183e-09,4.65933716336e-09
2020-04-25 09:14:56.449999,6.50300578942e-09,4.85062746348e-09
2020-04-25 09:29:56.449999,7.23731368693e-09,5.46981728072e-09
2020-04-25 09:44:56.449999,6.56290409309e-09,5.01186803119e-09
2020-04-25 09:59:56.449999,6.09547701072e-09,4.70094055033e-09
2020-04-25 10:14:56.449999,5.98797041088e-09,4.95479966295e-09
2020-04-25 10:29:56.449999,6.44635608305e-09,5.13461495724e-09
2020-04-25 10:44:56.449999,6.36238613348e-09,4.57392344175e-09
2020-04-25 10:59:56.449999,5.9541699422e-09,4.38971412829e-09
2020-04-25 11:14:56.449999,5.552692966e-09,3.74953915177e-09
2020-04-25 11:29:56.449999,7.78461498029e-09,5.03948821427e-09
2020-04-25 11:44:56.449999,7.82735292833e-09,5.11003290295e-09
2020-04-25 11:59:56.449999,6.03344701799e-09,4.69317503844e-09
2020-04-25 12:14:56.449999,5.6137143673e-09,4.50871900143e-09
2020-04-25 12:29:56.449999,4.98805637058e-09,3.96153628204e-09
2020-04-25 12:44:56.449999,4.82396781916e-09,3.73670544979e-09
2020-04-25 12:59:56.449999,5.31718691127e-09,4.33411858702e-09
2020-04-25 13:14:56.449999,4.62811965193e-09,3.58577866042e-09
2020-04-25 13:29:56.449999,4.97789852279e-09,4.06574544279e-09
2020-04-25 13:44:56.449999,4.98651574564e-09,4.23548266828e-09
2020-04-25 13:59:56.449999,4.93797153908e-09,4.01333177904e-09
2020-04-25 14:14:56.449999,6.07455523651e-09,4.12363736889e-09
2020-04-25 14:29:56.449999,5.18804996534e-09,4.1411698734e-09
2020-04-25 14:44:56.449999,4.74361440019e-09,3.84159226634e-09
2020-04-25 14:59:56.449999,5.36509458785e-09,4.29441407742e-09
2020-04-25 15:14:56.449999,5.22015443194e-09,3.89044998293e-09
2020-04-25 15:29:56.449999,5.33661706514e-09,3.97573601546e-09
2020-04-25 15:44:56.449999,5.32185740309e-09,4.16510907636e-09
2020-04-25 15:59:56.449999,5.83176126751e-09,3.82961001603e-09
2020-04-25 16:14:56.449999,5.84112879725e-09,3.55487425258e-09
2020-04-25 16:29:56.449999,5.00400873784e-09,3.42537709115e-09
2020-04-25 16:44:56.449999,3.54072034278e-09,2.79088763491e-09
2020-04-25 16:59:56.449999,2.86830320168e-09,2.21919808673e-09
2020-04-25 17:14:56.449999,2.61074713319e-09,2.00629846395e-09
2020-04-25 17:29:56.449999,2.50739215359e-09,1.94770815298e-09
2020-04-25 17:44:56.449999,2.28186658776e-09,1.75638833917e-09
2020-04-25 17:59:56.449999,1.94934189545e-09,1.46052851497e-09
2020-04-25 18:14:56.449999,1.78046440148e-09,1.30880182779e-09
2020-04-25 18:29:56.449999,1.65419677276e-09,1.19703998263e-09
2020-04-25 18:44:56.449999,1.61185692652e-09,1.1625971451e-09
2020-04-25 18:59:56.449999,1.50665550647e-09,1.09036483259e-09
2020-04-25 19:14:56.449999,1.44141818937e-09,1.06575677204e-09
2020-04-25 19:29:56.449999,1.37606837623e-09,9.98403110444e-10
2020-04-25 19:44:56.449999,1.39161339002e-09,9.97934417772e-10
2020-04-25 19:59:56.449999,1.44496155991e-09,1.05631460411e-09
2020-04-25 20:14:56.449999,1.50120267787e-09,1.07146415218e-09
2020-04-25 20:29:56.449999,1.40838133092e-09,1.00753774945e-09
2020-04-25 20:44:56.449999,1.40937381543e-09,1.01738547359e-09
2020-04-25 20:59:56.449999,1.35739107364e-09,9.7348987894e-10
2020-04-25 21:14:56.449999,1.25115996882e-09,8.86624215381e-10
2020-04-25 21:29:56.449999,1.19885355933e-09,8.59988588082e-10
2020-04-25 21:44:56.449999,1.24350192261e-09,8.96588035795e-10
2020-04-25 21:59:56.449999,1.28501146155e-09,9.16663968831e-10
2020-04-25 22:14:56.449999,1.29452083388e-09,9.24981394756e-10
2020-04-25 22:29:56.449999,1.25757457873e-09,9.00341631296e-10
2020-04-25 22:44:56.449999,1.23398710349e-09,9.03229909922e-10
2020-04-25 22:59:56.449999,1.18569265149e-09,8.51442616897e-10
2020-04-25 23:14:56.449999,1.17851265849e-09,8.48349207514e-10
2020-04-25 23:29:56.449999,1.20803560436e-09,8.82224608029e-10
2020-04-25 23:44:56.449999,1.17329110724e-09,8.61638954704e-10
2020-04-25 23:59:56.449999,1.21223201613e-09,9.00513345374e-10
2020-04-26 00:14:55.790000,1.27719075315e-09,9.55775131773e-10
2020-04-26 00:29:55.790000,1.23345387528e-09,9.25759877702e-10
2020-04-26 00:44:55.790000,1.11059257697e-09,8.52737608395e-10
2020-04-26 00:59:55.790000,1.019785152e-09,7.87021471557e-10
2020-04-26 01:14:55.790000,9.54421890592e-10,7.26793315706e-10
2020-04-26 01:29:55.790000,9.14701746215e-10,6.80081264684e-10
2020-04-26 01:44:55.790000,9.7545990478e-10,6.50945900213e-10
2020-04-26 01:59:55.790000,1.02249987546e-09,7.06034079774e-10
2020-04-26 02:14:55.790000,1.1158001119e-09,8.98969084584e-10
2020-04-26 02:29:55.790000,1.18993225044e-09,9.62498200195e-10
2020-04-26 02:44:55.790000,1.48847805119e-09,1.14718192907e-09
2020-04-26 02:59:55.790000,2.32665340005e-09,1.56830279587e-09
2020-04-26 03:14:55.790000,2.35932726682e-09,1.58728151724e-09
2020-04-26 03:29:55.790000,2.12068267935e-09,1.58796840609e-09
2020-04-26 03:44:55.790000,2.05137588418e-09,1.61052920862e-09
2020-04-26 03:59:55.790000,2.47763862637e-09,1.8966152058e-09
2020-04-26 04:14:55.790000,2.4057246655e-09,1.80226612958e-09
2020-04-26 04:29:55.790000,2.63955715967e-09,1.57442007001e-09
2020-04-26 04:44:55.790000,2.73895652845e-09,1.6492976682e-09
2020-04-26 04:59:55.790000,2.23167908305e-09,1.6435630674e-09
2020-04-26 05:14:55.790000,2.54395906688e-09,1.88575032006e-09
2020-04-26 05:29:55.790000,2.8174148523e-09,1.98008186217e-09
2020-04-26 05:44:55.790000,2.89657975645e-09,2.01641845326e-09
2020-04-26 05:59:55.790000,3.29301946848e-09,2.16261151571e-09
2020-04-26 06:14:55.790000,3.02170040556e-09,2.12217930727e-09
2020-04-26 06:29:55.790000,2.90398119183e-09,2.07218443837e-09
2020-04-26 06:44:55.790000,2.82460265482e-09,2.0025472354e-09
2020-04-26 06:59:55.790000,2.77263182487e-09,2.04788979733e-09
2020-04-26 07:14:55.790000,2.85030446717e-09,2.11315893333e-09
2020-04-26 07:29:55.790000,3.26505017364e-09,2.62303478335e-09
2020-04-26 07:44:55.790000,3.32069149867e-09,2.6522543033e-09
2020-04-26 07:59:55.790000,2.99087099527e-09,2.22077187704e-09
2020-04-26 08:14:55.790000,3.29923671684e-09,2.4473102041e-09
2020-04-26 08:29:55.790000,3.48692082442e-09,2.60011790294e-09
2020-04-26 08:44:55.790000,3.80428482683e-09,2.86682754456e-09
2020-04-26 08:59:55.790000,3.8990200897e-09,2.80240138484e-09
2020-04-26 09:14:55.790000,3.45884014538e-09,2.47356736982e-09
2020-04-26 09:29:55.790000,3.26743637414e-09,2.52985659214e-09
2020-04-26 09:44:55.790000,3.70346828954e-09,2.85732804466e-09
2020-04-26 09:59:55.790000,3.20274251971e-09,2.4691209188e-09
2020-04-26 10:14:55.790000,3.26273882492e-09,2.51205121519e-09
2020-04-26 10:29:55.790000,3.26876990911e-09,2.50236977767e-09
2020-04-26 10:44:55.790000,2.92667850309e-09,2.21832107337e-09
2020-04-26 10:59:55.790000,2.72865457527e-09,2.06597457902e-09
2020-04-26 11:14:55.790000,2.76545295976e-09,2.15650817937e-09
2020-04-26 11:29:55.790000,2.67603808599e-09,2.09628670784e-09
2020-04-26 11:44:55.790000,2.72159794587e-09,2.10326079869e-09
2020-04-26 11:59:55.790000,2.85519747082e-09,2.22060007924e-09
2020-04-26 12:14:55.790000,3.02073661154e-09,2.39975019667e-09
2020-04-26 12:29:55.790000,3.6610045879e-09,3.07797265209e-09
2020-04-26 12:44:55.790000,3.18999466037e-09,2.49835843495e-09
2020-04-26 12:59:55.790000,3.45163765759e-09,2.55709648704e-09
2020-04-26 13:14:55.790000,3.14312128891e-09,2.29535627298e-09
2020-04-26 13:29:55.790000,3.03715704363e-09,2.30987152043e-09
2020-04-26 13:44:55.790000,3.2500738747e-09,2.52194808649e-09
2020-04-26 13:59:55.790000,4.13658094699e-09,3.37597710066e-09
2020-04-26 14:14:55.790000,4.04999082892e-09,3.2775855839e-09
2020-04-26 14:29:55.790000,3.10506849091e-09,2.37186073493e-09
2020-04-26 14:44:55.790000,3.21185082735e-09,2.49081945039e-09
2020-04-26 14:59:55.790000,3.53305813306e-09,2.74342349512e-09
2020-04-26 15:14:55.790000,3.87527359891e-09,3.01047238862e-09
2020-04-26 15:29:55.790000,3.41375587252e-09,2.65020154324e-09
2020-04-26 15:44:55.790000,4.06283408863e-09,3.48160344652e-09
2020-04-26 15:59:55.790000,4.11621902649e-09,3.52046923029e-09
2020-04-26 16:14:55.790000,3.21100867149e-09,2.40616167065e-09
2020-04-26 16:29:55.790000,3.09894518123e-09,2.3572189812e-09
2020-04-26 16:44:55.790000,3.08806805315e-09,2.30832601011e-09
2020-04-26 16:59:55.790000,2.91335799705e-09,2.16723802471e-09
2020-04-26 17:14:55.790000,2.90086639442e-09,2.25550574178e-09
2020-04-26 17:29:55.790000,2.81840968569e-09,2.19854227338e-09
2020-04-26 17:44:55.790000,2.20639012835e-09,1.60871202409e-09
2020-04-26 17:59:55.790000,2.15359080176e-09,1.53626663337e-09
2020-04-26 18:14:55.790000,2.45186444163e-09,1.89596507138e-09
2020-04-26 18:29:55.790000,2.25503459516e-09,1.70506437202e-09
2020-04-26 18:44:55.790000,1.78966151888e-09,1.24174020119e-09
2020-04-26 18:59:55.790000,1.57764265991e-09,1.10741455704e-09
2020-04-26 19:14:55.790000,1.55952309529e-09,1.09829395497e-09
2020-04-26 19:29:55.790000,1.55398413306e-09,1.10195762619e-09
2020-04-26 19:44:55.790000,1.90040271503e-09,1.54361928688e-09
2020-04-26 19:59:55.790000,2.00227086341e-09,1.53091475508e-09
2020-04-26 20:14:55.790000,1.55041074813e-09,1.04373750531e-09
2020-04-26 20:29:55.790000,1.96061066237e-09,1.64581663451e-09
2020-04-26 20:44:55.790000,1.96722309835e-09,1.6326594632e-09
2020-04-26 20:59:55.790000,1.33742903351e-09,9.08158359049e-10
2020-04-26 21:14:55.790000,1.43467956902e-09,1.00314456482e-09
2020-04-26 21:29:55.790000,2.50380739113e-09,2.12895680063e-09
2020-04-26 21:44:55.790000,2.19384136862e-09,1.87589110597e-09
2020-04-26 21:59:55.790000,1.42145178053e-09,1.03149336408e-09
2020-04-26 22:14:55.790000,1.06047247076e-09,7.93925206927e-10
2020-04-26 22:29:55.790000,9.83140770216e-10,7.15184955248e-10
2020-04-26 22:44:55.790000,1.02419961706e-09,6.92644185463e-10
2020-04-26 22:59:55.790000,1.23644267611e-09,7.7996860511e-10
2020-04-26 23:14:55.790000,1.36052609771e-09,9.2075666678e-10
2020-04-26 23:29:55.790000,1.22554816785e-09,8.63990687274e-10
2020-04-26 23:44:55.790000,8.76362547826e-10,6.39695478667e-10
2020-04-26 23:59:55.790000,9.57698195124e-10,7.26568313388e-10
2020-04-26 23:59:57.310000,9.58449786262e-10,7.27201004383e-10
2020-04-27 00:14:57.310000,1.29785362918e-09,9.5603203145e-10
2020-04-27 00:29:57.310000,1.56224445123e-09,1.07806631421e-09
2020-04-27 00:44:57.310000,1.77979898769e-09,1.28637438906e-09
2020-04-27 00:59:57.310000,1.51895341673e-09,1.08914981753e-09
2020-04-27 01:14:57.310000,2.02343703832e-09,1.62435044585e-09
2020-04-27 01:29:57.310000,1.66586527422e-09,1.26955546721e-09
2020-04-27 01:44:57.310000,1.98448013216e-09,1.56809130248e-09
2020-04-27 01:59:57.310000,2.77206563172e-09,2.30391744445e-09
2020-04-27 02:14:57.310000,3.81522510288e-09,3.19805246334e-09
2020-04-27 02:29:57.310000,4.16764745928e-09,3.55356512267e-09
2020-04-27 02:44:57.310000,4.36428979077e-09,3.35011292222e-09
2020-04-27 02:59:57.310000,5.70303420111e-09,3.9527391056e-09
2020-04-27 03:14:57.310000,6.60637515658e-09,4.67728569082e-09
2020-04-27 03:29:57.310000,8.97321573439e-09,5.99668901294e-09
2020-04-27 03:44:57.310000,1.0280213159e-08,7.02915305233e-09
2020-04-27 03:59:57.310000,8.32837960476e-09,6.19678463019e-09
2020-04-27 04:14:57.310000,6.9471968656e-09,5.43109752098e-09
2020-04-27 04:29:57.310000,8.07314768849e-09,6.66484239787e-09
2020-04-27 04:44:57.310000,7.85593978442e-09,6.21756657548e-09
2020-04-27 04:59:57.310000,8.16857718872e-09,6.09453838571e-09
2020-04-27 05:14:57.310000,8.98692967155e-09,6.9017385474e-09
2020-04-27 05:29:57.310000,9.9001592887e-09,7.40348373774e-09
2020-04-27 05:44:57.310000,9.53431190072e-09,7.02330261753e-09
2020-04-27 05:59:57.310000,9.44709775807e-09,7.3608954156e-09
2020-04-27 06:14:57.310000,8.42294660476e-09,6.22859114808e-09
2020-04-27 06:29:57.310000,8.80772253473e-09,6.8207711632e-09
2020-04-27 06:44:57.310000,1.04612343006e-08,8.13476313861e-09
2020-04-27 06:59:57.310000,1.16657916546e-08,8.58355295578e-09
2020-04-27 07:14:57.310000,1.37058045128e-08,1.04481524666e-08
2020-04-27 07:29:57.310000,1.2615194387e-08,1.02790798752e-08
2020-04-27 07:44:57.310000,1.09704148189e-08,8.49664718603e-09
2020-04-27 07:59:57.310000,1.18125135197e-08,8.54919354383e-09
2020-04-27 08:14:57.310000,1.19689948757e-08,8.30870616865e-09
2020-04-27 08:29:57.310000,9.99569427606e-09,7.58342188588e-09
2020-04-27 08:44:57.310000,1.13525032113e-08,7.89716731472e-09
2020-04-27 08:59:57.310000,1.22676281704e-08,8.90556226634e-09
2020-04-27 09:14:57.310000,1.12989757247e-08,8.89513901323e-09
2020-04-27 09:29:57.310000,1.14169885951e-08,8.56323947566e-09
2020-04-27 09:44:57.310000,1.05974749425e-08,7.7496592996e-09
2020-04-27 09:59:57.310000,1.0384358244e-08,7.3714537001e-09
2020-04-27 10:14:57.310000,8.85074832311e-09,6.57456267344e-09
2020-04-27 10:29:57.310000,8.46495679712e-09,6.45224467064e-09
2020-04-27 10:44:57.310000,8.62427184632e-09,6.51112695891e-09
2020-04-27 10:59:57.310000,7.76013609882e-09,5.84711158337e-09
2020-04-27 11:14:57.310000,9.39627084182e-09,6.02117052126e-09
2020-04-27 11:29:57.310000,8.92445551342e-09,6.08503026118e-09
2020-04-27 11:44:57.310000,8.34179894837e-09,6.41034326314e-09
2020-04-27 11:59:57.310000,9.07157684243e-09,6.88093957659e-09
2020-04-27 12:14:57.310000,7.97263134254e-09,6.48614066945e-09
2020-04-27 12:29:57.310000,8.11484129987e-09,6.4436829546e-09
2020-04-27 12:44:57.310000,7.65678602726e-09,6.08879211947e-09
2020-04-27 12:59:57.310000,6.86169640153e-09,5.53553980877e-09
2020-04-27 13:14:57.310000,6.42984301748e-09,5.01104138163e-09
2020-04-27 13:29:57.310000,6.62880171719e-09,5.21342559543e-09
2020-04-27 13:44:57.310000,7.20667591786e-09,5.69842045287e-09
2020-04-27 13:59:57.310000,7.15603145884e-09,5.71404693424e-09
2020-04-27 14:14:57.310000,6.09874122146e-09,4.85776590614e-09
2020-04-27 14:29:57.310000,8.7621351338e-09,6.22167044239e-09
2020-04-27 14:44:57.310000,9.01350087057e-09,6.16727494493e-09
2020-04-27 14:59:57.310000,5.41504972295e-09,4.54544448574e-09
2020-04-27 15:14:57.310000,5.64353709611e-09,4.36612567904e-09
2020-04-27 15:29:57.310000,6.76623751686e-09,5.56074771398e-09
2020-04-27 15:44:57.310000,6.3733845243e-09,5.4758352307e-09
2020-04-27 15:59:57.310000,5.80689313824e-09,4.7726408037e-09
2020-04-27 16:14:57.310000,4.97938269909e-09,4.1084324028e-09
2020-04-27 16:29:57.310000,5.0660079689e-09,4.41257443305e-09
2020-04-27 16:44:57.310000,4.40463103768e-09,3.65506938766e-09
2020-04-27 16:59:57.310000,5.2070932041e-09,3.39351905881e-09
2020-04-27 17:14:57.310000,3.63692346234e-09,2.61785651149e-09
2020-04-27 17:29:57.310000,3.4679359945e-09,2.83982382942e-09
2020-04-27 17:44:57.310000,3.01834644957e-09,2.45950213403e-09
2020-04-27 17:59:57.310000,2.5632591679e-09,1.93605717725e-09
2020-04-27 18:14:57.310000,2.56059061728e-09,1.94325102416e-09
2020-04-27 18:29:57.310000,2.37959998622e-09,1.79182856957e-09
2020-04-27 18:44:57.310000,2.75227970064e-09,2.3285822764e-09
2020-04-27 18:59:57.310000,2.51920195199e-09,2.10312355854e-09
2020-04-27 19:14:57.310000,1.73391124418e-09,1.25446154133e-09
2020-04-27 19:29:57.310000,1.76722177295e-09,1.35841736421e-09
2020-04-27 19:44:57.310000,2.87046249131e-09,2.41339112694e-09
2020-04-27 19:59:57.310000,3.55443115071e-09,2.97731201826e-09
2020-04-27 20:14:57.310000,2.2211601715e-09,1.67589652195e-09
2020-04-27 20:29:57.310000,1.65417737584e-09,1.24443638731e-09
2020-04-27 20:44:57.310000,1.4671712024e-09,1.10018390951e-09
2020-04-27 20:59:57.310000,1.30715143297e-09,9.82639916997e-10
2020-04-27 21:14:57.310000,1.46413567108e-09,1.15246528587e-09
2020-04-27 21:29:57.310000,2.15436816798e-09,1.86518124089e-09
2020-04-27 21:44:57.310000,1.77786242935e-09,1.4909403378e-09
2020-04-27 21:59:57.310000,1.30152408246e-09,1.00497172387e-09
2020-04-27 22:14:57.310000,1.50387955156e-09,1.22701756167e-09
2020-04-27 22:29:57.310000,1.52226821366e-09,1.25767396821e-09
2020-04-27 22:44:57.310000,1.85266234999e-09,1.5916780374e-09
2020-04-27 22:59:57.310000,1.29377182214e-09,1.05791524945e-09
2020-04-27 23:14:57.310000,8.36321616619e-10,6.17735215309e-10
2020-04-27 23:29:57.310000,1.98123779121e-09,1.75001657708e-09
2020-04-27 23:44:57.310000,1.72781545196e-09,1.41935755683e-09
2020-04-27 23:59:57.310000,1.12450209572e-09,8.00776705431e-10
2020-04-28 00:14:56.569999,1.06362907311e-09,7.67232839576e-10
2020-04-28 00:29:56.569999,1.17268502478e-09,7.94604851999e-10
2020-04-28 00:44:56.569999,1.40853507727e-09,1.04431570732e-09
2020-04-28 00:59:56.569999,1.77930163641e-09,1.47184913309e-09
